TASK 3 - PHASE 2: CRAWL GAIT COORDINATION LOG
Sequence: FL -> RR -> FR -> RL
==========================================================================================

   Time | Active |  Phase |  FL_hip |  FR_hip |  RL_hip |  RR_hip | FL_phase | RR_phase
  9.870 |     FR | STANCE |  -10.00 |    4.12 |  -10.00 |   -9.95 |   STANCE |   STANCE
  9.880 |     FR | STANCE |  -10.00 |    4.00 |  -10.00 |   -9.95 |   STANCE |   STANCE
  9.890 |     FR | STANCE |  -10.00 |    3.88 |  -10.00 |   -9.95 |   STANCE |   STANCE
  9.900 |     FR | STANCE |  -10.00 |    3.75 |  -10.00 |   -9.95 |   STANCE |   STANCE
  9.910 |     FR | STANCE |  -10.00 |    3.62 |  -10.00 |   -9.95 |   STANCE |   STANCE
  9.920 |     FR | STANCE |  -10.00 |    3.50 |  -10.00 |   -9.95 |   STANCE |   STANCE
  9.930 |     FR | STANCE |  -10.00 |    3.38 |  -10.00 |   -9.95 |   STANCE |   STANCE
  9.940 |     FR | STANCE |  -10.00 |    3.25 |  -10.00 |   -9.96 |   STANCE |   STANCE
  9.950 |     FR | STANCE |  -10.00 |    3.12 |  -10.00 |   -9.96 |   STANCE |   STANCE
  9.960 |     FR | STANCE |  -10.00 |    3.00 |  -10.00 |   -9.96 |   STANCE |   STANCE
  9.970 |     FR | STANCE |  -10.00 |    2.88 |  -10.00 |   -9.96 |   STANCE |   STANCE
  9.980 |     FR | STANCE |  -10.00 |    2.75 |  -10.00 |   -9.96 |   STANCE |   STANCE
  9.990 |     FR | STANCE |  -10.00 |    2.62 |  -10.00 |   -9.96 |   STANCE |   STANCE
 10.000 |     FR | STANCE |  -10.00 |    2.50 |  -10.00 |   -9.96 |   STANCE |   STANCE
 10.010 |     FR | STANCE |  -10.00 |    2.38 |  -10.00 |   -9.96 |   STANCE |   STANCE
 10.020 |     FR | STANCE |  -10.00 |    2.25 |  -10.00 |   -9.96 |   STANCE |   STANCE
 10.030 |     FR | STANCE |  -10.00 |    2.12 |  -10.00 |   -9.96 |   STANCE |   STANCE
 10.040 |     FR | STANCE |  -10.00 |    2.00 |  -10.00 |   -9.96 |   STANCE |   STANCE
 10.050 |     FR | STANCE |  -10.00 |    1.88 |  -10.00 |   -9.96 |   STANCE |   STANCE
 10.060 |     FR | STANCE |  -10.00 |    1.75 |  -10.00 |   -9.96 |   STANCE |   STANCE
 10.070 |     FR | STANCE |  -10.00 |    1.62 |  -10.00 |   -9.96 |   STANCE |   STANCE
 10.080 |     FR | STANCE |  -10.00 |    1.50 |  -10.00 |   -9.96 |   STANCE |   STANCE
 10.090 |     FR | STANCE |  -10.00 |    1.38 |  -10.00 |   -9.96 |   STANCE |   STANCE
 10.100 |     FR | STANCE |  -10.00 |    1.25 |  -10.00 |   -9.96 |   STANCE |   STANCE
 10.110 |     FR | STANCE |  -10.00 |    1.12 |  -10.00 |   -9.97 |   STANCE |   STANCE
 10.120 |     FR | STANCE |  -10.00 |    1.00 |  -10.00 |   -9.97 |   STANCE |   STANCE
 10.130 |     FR | STANCE |  -10.00 |    0.88 |  -10.00 |   -9.97 |   STANCE |   STANCE
 10.140 |     FR | STANCE |  -10.00 |    0.75 |  -10.00 |   -9.97 |   STANCE |   STANCE
 10.150 |     FR | STANCE |  -10.00 |    0.62 |  -10.00 |   -9.97 |   STANCE |   STANCE
 10.160 |     FR | STANCE |  -10.00 |    0.50 |  -10.00 |   -9.97 |   STANCE |   STANCE
 10.170 |     FR | STANCE |  -10.00 |    0.38 |  -10.00 |   -9.97 |   STANCE |   STANCE
 10.180 |     FR | STANCE |  -10.00 |    0.25 |  -10.00 |   -9.97 |   STANCE |   STANCE
 10.190 |     FR | STANCE |  -10.00 |    0.12 |  -10.00 |   -9.97 |   STANCE |   STANCE
 10.200 |     FR | STANCE |  -10.00 |    0.00 |  -10.00 |   -9.97 |   STANCE |   STANCE
 10.210 |     FR | STANCE |  -10.00 |   -0.12 |  -10.00 |   -9.97 |   STANCE |   STANCE
 10.220 |     FR | STANCE |  -10.00 |   -0.25 |  -10.00 |   -9.97 |   STANCE |   STANCE
 10.230 |     FR | STANCE |  -10.00 |   -0.38 |  -10.00 |   -9.97 |   STANCE |   STANCE
 10.240 |     FR | STANCE |  -10.00 |   -0.50 |  -10.00 |   -9.97 |   STANCE |   STANCE
 10.250 |     FR | STANCE |  -10.00 |   -0.62 |  -10.00 |   -9.97 |   STANCE |   STANCE
 10.260 |     FR | STANCE |  -10.00 |   -0.75 |  -10.00 |   -9.97 |   STANCE |   STANCE
 10.270 |     FR | STANCE |  -10.00 |   -0.88 |  -10.00 |   -9.97 |   STANCE |   STANCE
 10.280 |     FR | STANCE |  -10.00 |   -1.00 |  -10.00 |   -9.97 |   STANCE |   STANCE
 10.290 |     FR | STANCE |  -10.00 |   -1.12 |  -10.00 |   -9.97 |   STANCE |   STANCE
 10.300 |     FR | STANCE |  -10.00 |   -1.25 |  -10.00 |   -9.97 |   STANCE |   STANCE
 10.310 |     FR | STANCE |  -10.00 |   -1.38 |  -10.00 |   -9.98 |   STANCE |   STANCE
 10.320 |     FR | STANCE |  -10.00 |   -1.50 |  -10.00 |   -9.98 |   STANCE |   STANCE
 10.330 |     FR | STANCE |  -10.00 |   -1.62 |  -10.00 |   -9.98 |   STANCE |   STANCE
 10.340 |     FR | STANCE |  -10.00 |   -1.75 |  -10.00 |   -9.98 |   STANCE |   STANCE
 10.350 |     FR | STANCE |  -10.00 |   -1.88 |  -10.00 |   -9.98 |   STANCE |   STANCE
 10.360 |     FR | STANCE |  -10.00 |   -2.00 |  -10.00 |   -9.98 |   STANCE |   STANCE
 10.370 |     FR | STANCE |  -10.00 |   -2.12 |  -10.00 |   -9.98 |   STANCE |   STANCE
 10.380 |     FR | STANCE |  -10.00 |   -2.25 |  -10.00 |   -9.98 |   STANCE |   STANCE
 10.390 |     FR | STANCE |  -10.00 |   -2.38 |  -10.00 |   -9.98 |   STANCE |   STANCE
 10.400 |     FR | STANCE |  -10.00 |   -2.50 |  -10.00 |   -9.98 |   STANCE |   STANCE
 10.410 |     FR | STANCE |  -10.00 |   -2.62 |  -10.00 |   -9.98 |   STANCE |   STANCE
 10.420 |     FR | STANCE |  -10.00 |   -2.75 |  -10.00 |   -9.98 |   STANCE |   STANCE
 10.430 |     FR | STANCE |  -10.00 |   -2.87 |  -10.00 |   -9.98 |   STANCE |   STANCE
 10.440 |     FR | STANCE |  -10.00 |   -2.99 |  -10.00 |   -9.98 |   STANCE |   STANCE
 10.450 |     FR | STANCE |  -10.00 |   -3.10 |  -10.00 |   -9.98 |   STANCE |   STANCE
 10.460 |     FR | STANCE |  -10.00 |   -3.22 |  -10.00 |   -9.98 |   STANCE |   STANCE
 10.470 |     FR | STANCE |  -10.00 |   -3.33 |  -10.00 |   -9.98 |   STANCE |   STANCE
 10.480 |     FR | STANCE |  -10.00 |   -3.44 |  -10.00 |   -9.98 |   STANCE |   STANCE
 10.490 |     FR | STANCE |  -10.00 |   -3.55 |  -10.00 |   -9.98 |   STANCE |   STANCE
 10.500 |     FR |  SWING |  -10.00 |   -3.66 |  -10.00 |   -9.98 |   STANCE |   STANCE
 10.510 |     RL |  SWING |  -10.00 |   -3.77 |   -9.88 |   -9.98 |   STANCE |   STANCE
 10.520 |     RL |  SWING |  -10.00 |   -3.87 |   -9.75 |   -9.98 |   STANCE |   STANCE
 10.530 |     RL |  SWING |  -10.00 |   -3.97 |   -9.62 |   -9.98 |   STANCE |   STANCE
 10.540 |     RL |  SWING |  -10.00 |   -4.07 |   -9.50 |   -9.98 |   STANCE |   STANCE
 10.550 |     RL |  SWING |  -10.00 |   -4.17 |   -9.38 |   -9.98 |   STANCE |   STANCE
 10.560 |     RL |  SWING |  -10.00 |   -4.27 |   -9.25 |   -9.98 |   STANCE |   STANCE
 10.570 |     RL |  SWING |  -10.00 |   -4.36 |   -9.12 |   -9.98 |   STANCE |   STANCE
 10.580 |     RL |  SWING |  -10.00 |   -4.46 |   -9.00 |   -9.98 |   STANCE |   STANCE
 10.590 |     RL |  SWING |  -10.00 |   -4.55 |   -8.88 |   -9.98 |   STANCE |   STANCE
 10.600 |     RL |  SWING |  -10.00 |   -4.64 |   -8.75 |   -9.98 |   STANCE |   STANCE
 10.610 |     RL |  SWING |  -10.00 |   -4.73 |   -8.62 |   -9.98 |   STANCE |   STANCE
 10.620 |     RL |  SWING |  -10.00 |   -4.82 |   -8.50 |   -9.99 |   STANCE |   STANCE
 10.630 |     RL |  SWING |  -10.00 |   -4.91 |   -8.38 |   -9.99 |   STANCE |   STANCE
 10.640 |     RL |  SWING |  -10.00 |   -4.99 |   -8.25 |   -9.99 |   STANCE |   STANCE
 10.650 |     RL |  SWING |  -10.00 |   -5.07 |   -8.12 |   -9.99 |   STANCE |   STANCE
 10.660 |     RL |  SWING |  -10.00 |   -5.16 |   -8.00 |   -9.99 |   STANCE |   STANCE
 10.670 |     RL |  SWING |  -10.00 |   -5.24 |   -7.88 |   -9.99 |   STANCE |   STANCE
 10.680 |     RL |  SWING |  -10.00 |   -5.32 |   -7.75 |   -9.99 |   STANCE |   STANCE
 10.690 |     RL |  SWING |  -10.00 |   -5.39 |   -7.62 |   -9.99 |   STANCE |   STANCE
 10.700 |     RL |  SWING |  -10.00 |   -5.47 |   -7.50 |   -9.99 |   STANCE |   STANCE
 10.710 |     RL |  SWING |  -10.00 |   -5.55 |   -7.38 |   -9.99 |   STANCE |   STANCE
 10.720 |     RL |  SWING |  -10.00 |   -5.62 |   -7.25 |   -9.99 |   STANCE |   STANCE
 10.730 |     RL |  SWING |  -10.00 |   -5.69 |   -7.12 |   -9.99 |   STANCE |   STANCE
 10.740 |     RL |  SWING |  -10.00 |   -5.76 |   -7.00 |   -9.99 |   STANCE |   STANCE
 10.750 |     RL |  SWING |  -10.00 |   -5.83 |   -6.88 |   -9.99 |   STANCE |   STANCE
 10.760 |     RL |  SWING |  -10.00 |   -5.91 |   -6.75 |   -9.99 |   STANCE |   STANCE
 10.770 |     RL |  SWING |  -10.00 |   -5.97 |   -6.62 |   -9.99 |   STANCE |   STANCE
 10.780 |     RL |  SWING |  -10.00 |   -6.04 |   -6.50 |   -9.99 |   STANCE |   STANCE
 10.790 |     RL |  SWING |  -10.00 |   -6.11 |   -6.38 |   -9.99 |   STANCE |   STANCE
 10.800 |     RL |  SWING |  -10.00 |   -6.17 |   -6.25 |   -9.99 |   STANCE |   STANCE
 10.810 |     RL |  SWING |  -10.00 |   -6.24 |   -6.12 |   -9.99 |   STANCE |   STANCE
 10.820 |     RL |  SWING |  -10.00 |   -6.30 |   -6.00 |   -9.99 |   STANCE |   STANCE
 10.830 |     RL |  SWING |  -10.00 |   -6.36 |   -5.88 |   -9.99 |   STANCE |   STANCE
 10.840 |     RL |  SWING |  -10.00 |   -6.42 |   -5.75 |   -9.99 |   STANCE |   STANCE
 10.850 |     RL |  SWING |  -10.00 |   -6.48 |   -5.62 |   -9.99 |   STANCE |   STANCE
 10.860 |     RL |  SWING |  -10.00 |   -6.54 |   -5.50 |   -9.99 |   STANCE |   STANCE
 10.870 |     RL |  SWING |  -10.00 |   -6.60 |   -5.38 |   -9.99 |   STANCE |   STANCE
 10.880 |     RL |  SWING |  -10.00 |   -6.65 |   -5.25 |   -9.99 |   STANCE |   STANCE
 10.890 |     RL |  SWING |  -10.00 |   -6.71 |   -5.12 |   -9.99 |   STANCE |   STANCE
 10.900 |     RL |  SWING |  -10.00 |   -6.76 |   -5.00 |   -9.99 |   STANCE |   STANCE
 10.910 |     RL |  SWING |  -10.00 |   -6.82 |   -4.88 |   -9.99 |   STANCE |   STANCE
 10.920 |     RL |  SWING |  -10.00 |   -6.87 |   -4.75 |   -9.99 |   STANCE |   STANCE
 10.930 |     RL |  SWING |  -10.00 |   -6.92 |   -4.62 |   -9.99 |   STANCE |   STANCE
 10.940 |     RL |  SWING |  -10.00 |   -6.97 |   -4.50 |   -9.99 |   STANCE |   STANCE
 10.950 |     RL |  SWING |  -10.00 |   -7.02 |   -4.38 |   -9.99 |   STANCE |   STANCE
 10.960 |     RL |  SWING |  -10.00 |   -7.07 |   -4.25 |   -9.99 |   STANCE |   STANCE
 10.970 |     RL |  SWING |  -10.00 |   -7.12 |   -4.12 |   -9.99 |   STANCE |   STANCE
 10.980 |     RL |  SWING |  -10.00 |   -7.17 |   -4.00 |   -9.99 |   STANCE |   STANCE
 10.990 |     RL |  SWING |  -10.00 |   -7.22 |   -3.88 |   -9.99 |   STANCE |   STANCE
 11.000 |     RL |  SWING |  -10.00 |   -7.26 |   -3.75 |   -9.99 |   STANCE |   STANCE
 11.010 |     RL |  SWING |  -10.00 |   -7.31 |   -3.62 |   -9.99 |   STANCE |   STANCE
 11.020 |     RL |  SWING |  -10.00 |   -7.35 |   -3.50 |   -9.99 |   STANCE |   STANCE
 11.030 |     RL |  SWING |  -10.00 |   -7.40 |   -3.38 |   -9.99 |   STANCE |   STANCE
 11.040 |     RL |  SWING |  -10.00 |   -7.44 |   -3.25 |   -9.99 |   STANCE |   STANCE
 11.050 |     RL |  SWING |  -10.00 |   -7.49 |   -3.12 |   -9.99 |   STANCE |   STANCE
 11.060 |     RL |  SWING |  -10.00 |   -7.53 |   -3.00 |   -9.99 |   STANCE |   STANCE
 11.070 |     RL |  SWING |  -10.00 |   -7.57 |   -2.88 |   -9.99 |   STANCE |   STANCE
 11.080 |     RL |  SWING |  -10.00 |   -7.61 |   -2.75 |   -9.99 |   STANCE |   STANCE
 11.090 |     RL |  SWING |  -10.00 |   -7.65 |   -2.62 |   -9.99 |   STANCE |   STANCE
 11.100 |     RL |  SWING |  -10.00 |   -7.69 |   -2.50 |   -9.99 |   STANCE |   STANCE
 11.110 |     RL |  SWING |  -10.00 |   -7.73 |   -2.38 |   -9.99 |   STANCE |   STANCE
 11.120 |     RL |  SWING |  -10.00 |   -7.76 |   -2.25 |   -9.99 |   STANCE |   STANCE
 11.130 |     RL |  SWING |  -10.00 |   -7.80 |   -2.12 |   -9.99 |   STANCE |   STANCE
 11.140 |     RL |  SWING |  -10.00 |   -7.84 |   -2.00 |   -9.99 |   STANCE |   STANCE
 11.150 |     RL |  SWING |  -10.00 |   -7.87 |   -1.88 |   -9.99 |   STANCE |   STANCE
 11.160 |     RL |  SWING |  -10.00 |   -7.91 |   -1.75 |   -9.99 |   STANCE |   STANCE
 11.170 |     RL |  SWING |  -10.00 |   -7.94 |   -1.62 |   -9.99 |   STANCE |   STANCE
 11.180 |     RL |  SWING |  -10.00 |   -7.98 |   -1.50 |   -9.99 |   STANCE |   STANCE
 11.190 |     RL |  SWING |  -10.00 |   -8.01 |   -1.38 |   -9.99 |   STANCE |   STANCE
 11.200 |     RL |  SWING |  -10.00 |   -8.04 |   -1.25 |   -9.99 |   STANCE |   STANCE
 11.210 |     RL |  SWING |  -10.00 |   -8.08 |   -1.12 |   -9.99 |   STANCE |   STANCE
 11.220 |     RL |  SWING |  -10.00 |   -8.11 |   -1.00 |   -9.99 |   STANCE |   STANCE
 11.230 |     RL |  SWING |  -10.00 |   -8.14 |   -0.88 |   -9.99 |   STANCE |   STANCE
 11.240 |     RL |  SWING |  -10.00 |   -8.17 |   -0.75 |   -9.99 |   STANCE |   STANCE
 11.250 |     RL |  SWING |  -10.00 |   -8.20 |   -0.62 |   -9.99 |   STANCE |   STANCE
 11.260 |     RL |  SWING |  -10.00 |   -8.23 |   -0.50 |   -9.99 |   STANCE |   STANCE
 11.270 |     RL |  SWING |  -10.00 |   -8.26 |   -0.38 |   -9.99 |   STANCE |   STANCE
 11.280 |     RL |  SWING |  -10.00 |   -8.29 |   -0.25 |   -9.99 |   STANCE |   STANCE
 11.290 |     RL |  SWING |  -10.00 |   -8.32 |   -0.12 |   -9.99 |   STANCE |   STANCE
 11.300 |     RL |  SWING |  -10.00 |   -8.35 |    0.00 |   -9.99 |   STANCE |   STANCE
 11.310 |     RL |  SWING |  -10.00 |   -8.38 |    0.12 |   -9.99 |   STANCE |   STANCE
 11.320 |     RL |  SWING |  -10.00 |   -8.40 |    0.25 |  -10.00 |   STANCE |   STANCE
 11.330 |     RL |  SWING |  -10.00 |   -8.43 |    0.38 |  -10.00 |   STANCE |   STANCE
 11.340 |     RL |  SWING |  -10.00 |   -8.46 |    0.50 |  -10.00 |   STANCE |   STANCE
 11.350 |     RL |  SWING |  -10.00 |   -8.48 |    0.62 |  -10.00 |   STANCE |   STANCE
 11.360 |     RL |  SWING |  -10.00 |   -8.51 |    0.75 |  -10.00 |   STANCE |   STANCE
 11.370 |     RL |  SWING |  -10.00 |   -8.53 |    0.88 |  -10.00 |   STANCE |   STANCE
 11.380 |     RL |  SWING |  -10.00 |   -8.55 |    1.00 |  -10.00 |   STANCE |   STANCE
 11.390 |     RL |  SWING |  -10.00 |   -8.58 |    1.12 |  -10.00 |   STANCE |   STANCE
 11.400 |     RL |  SWING |  -10.00 |   -8.60 |    1.25 |  -10.00 |   STANCE |   STANCE
 11.410 |     RL |  SWING |  -10.00 |   -8.63 |    1.38 |  -10.00 |   STANCE |   STANCE
 11.420 |     RL |  SWING |  -10.00 |   -8.65 |    1.50 |  -10.00 |   STANCE |   STANCE
 11.430 |     RL |  SWING |  -10.00 |   -8.67 |    1.62 |  -10.00 |   STANCE |   STANCE
 11.440 |     RL |  SWING |  -10.00 |   -8.69 |    1.75 |  -10.00 |   STANCE |   STANCE
 11.450 |     RL |  SWING |  -10.00 |   -8.72 |    1.88 |  -10.00 |   STANCE |   STANCE
 11.460 |     RL |  SWING |  -10.00 |   -8.74 |    2.00 |  -10.00 |   STANCE |   STANCE
 11.470 |     RL |  SWING |  -10.00 |   -8.76 |    2.12 |  -10.00 |   STANCE |   STANCE
 11.480 |     RL |  SWING |  -10.00 |   -8.78 |    2.25 |  -10.00 |   STANCE |   STANCE
 11.490 |     RL |  SWING |  -10.00 |   -8.80 |    2.38 |  -10.00 |   STANCE |   STANCE
 11.500 |     RL |  SWING |  -10.00 |   -8.82 |    2.50 |  -10.00 |   STANCE |   STANCE
 11.510 |     RL |  SWING |  -10.00 |   -8.84 |    2.62 |  -10.00 |   STANCE |   STANCE
 11.520 |     RL |  SWING |  -10.00 |   -8.86 |    2.75 |  -10.00 |   STANCE |   STANCE
 11.530 |     RL |  SWING |  -10.00 |   -8.88 |    2.88 |  -10.00 |   STANCE |   STANCE
 11.540 |     RL |  SWING |  -10.00 |   -8.90 |    3.00 |  -10.00 |   STANCE |   STANCE
 11.550 |     RL |  SWING |  -10.00 |   -8.91 |    3.12 |  -10.00 |   STANCE |   STANCE
 11.560 |     RL |  SWING |  -10.00 |   -8.93 |    3.25 |  -10.00 |   STANCE |   STANCE
 11.570 |     RL |  SWING |  -10.00 |   -8.95 |    3.38 |  -10.00 |   STANCE |   STANCE
 11.580 |     RL |  SWING |  -10.00 |   -8.97 |    3.50 |  -10.00 |   STANCE |   STANCE
 11.590 |     RL |  SWING |  -10.00 |   -8.98 |    3.62 |  -10.00 |   STANCE |   STANCE
 11.600 |     RL |  SWING |  -10.00 |   -9.00 |    3.75 |  -10.00 |   STANCE |   STANCE
 11.610 |     RL |  SWING |  -10.00 |   -9.02 |    3.88 |  -10.00 |   STANCE |   STANCE
 11.620 |     RL |  SWING |  -10.00 |   -9.04 |    4.00 |  -10.00 |   STANCE |   STANCE
