TASK 3 - PHASE 3: FULL SYSTEM LOAD DISTRIBUTION LOG
Load per leg dynamically computed during crawl gait
===============================================================================================

   Time | Active |  Phase |  FL_load |  FR_load |  RL_load |  RR_load | MaxLeg |    Total
  8.800 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
  8.810 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
  8.820 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
  8.830 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
  8.840 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
  8.850 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
  8.860 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
  8.870 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
  8.880 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
  8.890 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
  8.900 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
  8.910 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
  8.920 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
  8.930 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
  8.940 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
  8.950 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
  8.960 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
  8.970 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
  8.980 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
  8.990 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
  9.000 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.010 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.020 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.030 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.040 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.050 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.060 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.070 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.080 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.090 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.100 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.110 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.120 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.130 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.140 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.150 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.160 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.170 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.180 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.190 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.200 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.210 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.220 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.230 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.240 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.250 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.260 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.270 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.280 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.290 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.300 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.310 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.320 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.330 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.340 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.350 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.360 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.370 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.380 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.390 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.400 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.410 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.420 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.430 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.440 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.450 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.460 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.470 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.480 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.490 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.500 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.510 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.520 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.530 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.540 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.550 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.560 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.570 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.580 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.590 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.600 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.610 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.620 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.630 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.640 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.650 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.660 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.670 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.680 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.690 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.700 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.710 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.720 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.730 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.740 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.750 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.760 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.770 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.780 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.790 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.800 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.810 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.820 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.830 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.840 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.850 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.860 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.870 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.880 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.890 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.900 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.910 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.920 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.930 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.940 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.950 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.960 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.970 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.980 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
  9.990 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.000 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.010 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.020 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.030 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.040 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.050 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.060 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.070 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.080 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.090 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.100 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.110 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.120 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.130 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.140 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.150 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.160 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.170 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.180 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.190 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.200 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.210 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.220 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.230 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.240 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.250 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.260 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.270 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.280 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.290 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.300 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.310 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.320 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.330 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.340 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.350 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.360 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.370 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.380 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.390 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.400 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.410 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.420 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.430 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.440 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.450 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.460 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.470 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.480 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.490 |     FR | STANCE |   28.088 |   28.088 |   28.120 |   28.088 |     RL |  112.384
 10.500 |     FR |  SWING |   28.088 |   11.738 |   28.120 |   28.088 |     RL |   96.034
 10.510 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.520 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.530 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.540 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.550 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.560 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.570 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.580 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.590 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.600 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.610 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.620 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.630 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.640 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.650 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.660 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.670 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.680 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.690 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.700 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.710 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.720 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.730 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.740 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.750 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.760 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.770 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.780 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.790 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.800 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.810 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.820 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.830 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.840 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
 10.850 |     RL |  SWING |   28.088 |   28.088 |   11.770 |   28.088 |     FR |   96.034
