TASK 2 - PHASE 6: FAILURE PROPAGATION LOG
System-level failure simulation across hip + knee
=====================================================================================

SCENARIO: Healthy
   Time |     Hip |    Knee |   FootX |   FootY |   Temp |         HipFail |     KneeFail
  2.330 |   39.23 |   42.24 |  0.4467 |  0.7118 |  25.0C |              OK |           OK
  2.340 |   37.73 |   43.46 |  0.4568 |  0.7012 |  25.0C |              OK |           OK
  2.350 |   39.09 |   40.87 |  0.4578 |  0.7092 |  25.0C |              OK |           OK
  2.360 |   38.66 |   41.21 |  0.4608 |  0.7061 |  25.0C |              OK |           OK
  2.370 |   38.28 |   39.53 |  0.4770 |  0.7007 |  25.0C |              OK |           OK
  2.380 |   37.92 |   42.07 |  0.4640 |  0.7012 |  25.0C |              OK |           OK
  2.390 |   38.55 |   43.30 |  0.4477 |  0.7076 |  25.0C |              OK |           OK
  2.400 |   40.82 |   44.92 |  0.4081 |  0.7257 |  25.0C |              OK |           OK
  2.410 |   40.18 |   41.96 |  0.4367 |  0.7189 |  25.0C |              OK |           OK
  2.420 |   39.39 |   43.54 |  0.4356 |  0.7143 |  25.0C |              OK |           OK
  2.430 |   41.62 |   46.29 |  0.3883 |  0.7318 |  25.0C |              OK |           OK
  2.440 |   41.20 |   47.75 |  0.3835 |  0.7293 |  25.0C |              OK |           OK
  2.450 |   41.56 |   48.32 |  0.3750 |  0.7317 |  25.0C |              OK |           OK
  2.460 |   39.95 |   46.57 |  0.4076 |  0.7203 |  25.0C |              OK |           OK
  2.470 |   39.66 |   43.71 |  0.4311 |  0.7165 |  25.0C |              OK |           OK
  2.480 |   38.79 |   44.81 |  0.4343 |  0.7107 |  25.0C |              OK |           OK
  2.490 |   38.34 |   42.80 |  0.4538 |  0.7054 |  25.0C |              OK |           OK
  2.500 |   38.27 |   40.61 |  0.4697 |  0.7022 |  25.0C |              OK |           OK
  2.510 |   39.13 |   37.86 |  0.4779 |  0.7052 |  25.0C |              OK |           OK
  2.520 |   38.61 |   38.39 |  0.4807 |  0.7017 |  25.0C |              OK |           OK
  2.530 |   35.90 |   39.38 |  0.5067 |  0.6800 |  25.0C |              OK |           OK
  2.540 |   33.83 |   39.26 |  0.5316 |  0.6611 |  25.0C |              OK |           OK
  2.550 |   31.26 |   38.65 |  0.5648 |  0.6351 |  25.0C |              OK |           OK
  2.560 |   29.66 |   37.74 |  0.5882 |  0.6167 |  25.0C |              OK |           OK
  2.570 |   31.35 |   37.16 |  0.5735 |  0.6323 |  25.0C |              OK |           OK
  2.580 |   32.99 |   39.31 |  0.5411 |  0.6533 |  25.0C |              OK |           OK
  2.590 |   31.62 |   36.91 |  0.5721 |  0.6344 |  25.0C |              OK |           OK
  2.600 |   28.87 |   37.31 |  0.5994 |  0.6073 |  25.0C |              OK |           OK
  2.610 |   31.99 |   36.57 |  0.5703 |  0.6372 |  25.0C |              OK |           OK
  2.620 |   33.02 |   38.42 |  0.5466 |  0.6516 |  25.0C |              OK |           OK
  2.630 |   34.05 |   40.08 |  0.5236 |  0.6647 |  25.0C |              OK |           OK
  2.640 |   36.87 |   38.37 |  0.5018 |  0.6868 |  25.0C |              OK |           OK
  2.650 |   34.12 |   36.42 |  0.5472 |  0.6576 |  25.0C |              OK |           OK
  2.660 |   32.00 |   37.61 |  0.5634 |  0.6399 |  25.0C |              OK |           OK
  2.670 |   32.51 |   36.06 |  0.5677 |  0.6411 |  25.0C |              OK |           OK
  2.680 |   33.83 |   37.84 |  0.5411 |  0.6581 |  25.0C |              OK |           OK
  2.690 |   31.97 |   38.63 |  0.5571 |  0.6420 |  25.0C |              OK |           OK
  2.700 |   33.58 |   36.45 |  0.5532 |  0.6525 |  25.0C |              OK |           OK
  2.710 |   35.62 |   39.41 |  0.5098 |  0.6776 |  25.0C |              OK |           OK
  2.720 |   33.39 |   36.67 |  0.5538 |  0.6512 |  25.0C |              OK |           OK
  2.730 |   32.39 |   37.90 |  0.5571 |  0.6444 |  25.0C |              OK |           OK
  2.740 |   35.26 |   37.42 |  0.5273 |  0.6705 |  25.0C |              OK |           OK
  2.750 |   36.68 |   35.03 |  0.5265 |  0.6785 |  25.0C |              OK |           OK
  2.760 |   37.95 |   35.97 |  0.5051 |  0.6918 |  25.0C |              OK |           OK
  2.770 |   35.68 |   37.79 |  0.5199 |  0.6751 |  25.0C |              OK |           OK
  2.780 |   37.91 |   38.54 |  0.4882 |  0.6961 |  25.0C |              OK |           OK
  2.790 |   35.76 |   41.57 |  0.4935 |  0.6825 |  25.0C |              OK |           OK
  2.800 |   37.58 |   40.72 |  0.4773 |  0.6966 |  25.0C |              OK |           OK
  2.810 |   37.28 |   40.03 |  0.4857 |  0.6931 |  25.0C |              OK |           OK
  2.820 |   37.44 |   39.18 |  0.4896 |  0.6931 |  25.0C |              OK |           OK
  2.830 |   39.66 |   41.23 |  0.4483 |  0.7141 |  25.0C |              OK |           OK
  2.840 |   37.40 |   44.07 |  0.4565 |  0.6993 |  25.0C |              OK |           OK
  2.850 |   38.34 |   46.06 |  0.4312 |  0.7082 |  25.0C |              OK |           OK
  2.860 |   39.71 |   45.65 |  0.4170 |  0.7181 |  25.0C |              OK |           OK
  2.870 |   41.22 |   48.43 |  0.3786 |  0.7294 |  25.0C |              OK |           OK
  2.880 |   39.91 |   50.21 |  0.3826 |  0.7208 |  25.0C |              OK |           OK
  2.890 |   40.24 |   50.01 |  0.3799 |  0.7230 |  25.0C |              OK |           OK
  2.900 |   39.95 |   51.29 |  0.3746 |  0.7210 |  25.0C |              OK |           OK
  2.910 |   38.66 |   53.28 |  0.3769 |  0.7121 |  25.0C |              OK |           OK
  2.920 |   40.77 |   50.63 |  0.3688 |  0.7264 |  25.0C |              OK |           OK
  2.930 |   43.15 |   48.98 |  0.3499 |  0.7417 |  25.0C |              OK |           OK
  2.940 |   42.97 |   49.56 |  0.3481 |  0.7404 |  25.0C |              OK |           OK
  2.950 |   42.29 |   46.65 |  0.3773 |  0.7364 |  25.0C |              OK |           OK
  2.960 |   44.45 |   44.70 |  0.3629 |  0.7501 |  25.0C |              OK |           OK
  2.970 |   42.73 |   46.50 |  0.3727 |  0.7392 |  25.0C |              OK |           OK
  2.980 |   41.82 |   48.75 |  0.3687 |  0.7334 |  25.0C |              OK |           OK
  2.990 |   43.09 |   47.33 |  0.3622 |  0.7416 |  25.0C |              OK |           OK
  3.000 |   40.19 |   49.97 |  0.3808 |  0.7226 |  25.0C |              OK |           OK
  3.010 |   37.80 |   51.19 |  0.4021 |  0.7064 |  25.0C |              OK |           OK
  3.020 |   37.85 |   52.62 |  0.3915 |  0.7068 |  25.0C |              OK |           OK
  3.030 |   39.12 |   53.34 |  0.3707 |  0.7151 |  25.0C |              OK |           OK
  3.040 |   39.19 |   54.93 |  0.3588 |  0.7149 |  25.0C |              OK |           OK
  3.050 |   36.86 |   53.08 |  0.4004 |  0.6999 |  25.0C |              OK |           OK
  3.060 |   38.14 |   51.76 |  0.3940 |  0.7088 |  25.0C |              OK |           OK
  3.070 |   38.75 |   51.46 |  0.3885 |  0.7130 |  25.0C |              OK |           OK
  3.080 |   39.06 |   50.89 |  0.3886 |  0.7151 |  25.0C |              OK |           OK
  3.090 |   40.66 |   49.75 |  0.3765 |  0.7257 |  25.0C |              OK |           OK
  3.100 |   41.96 |   48.28 |  0.3701 |  0.7343 |  25.0C |              OK |           OK
  3.110 |   40.53 |   45.94 |  0.4047 |  0.7242 |  25.0C |              OK |           OK
  3.120 |   38.77 |   43.64 |  0.4426 |  0.7096 |  25.0C |              OK |           OK
  3.130 |   39.11 |   45.24 |  0.4273 |  0.7135 |  25.0C |              OK |           OK
  3.140 |   37.34 |   43.53 |  0.4609 |  0.6982 |  25.0C |              OK |           OK
  3.150 |   37.37 |   44.91 |  0.4511 |  0.6999 |  25.0C |              OK |           OK
  3.160 |   40.36 |   45.06 |  0.4130 |  0.7225 |  25.0C |              OK |           OK
  3.170 |   39.15 |   42.66 |  0.4447 |  0.7116 |  25.0C |              OK |           OK
  3.180 |   37.43 |   41.07 |  0.4768 |  0.6959 |  25.0C |              OK |           OK
  3.190 |   35.63 |   38.24 |  0.5175 |  0.6755 |  25.0C |              OK |           OK
  3.200 |   35.96 |   37.02 |  0.5218 |  0.6761 |  25.0C |              OK |           OK
  3.210 |   38.93 |   37.50 |  0.4828 |  0.7030 |  25.0C |              OK |           OK
  3.220 |   40.24 |   35.41 |  0.4809 |  0.7105 |  25.0C |              OK |           OK
  3.230 |   42.54 |   35.53 |  0.4510 |  0.7294 |  25.0C |              OK |           OK
  3.240 |   44.83 |   36.16 |  0.4173 |  0.7476 |  25.0C |              OK |           OK
  3.250 |   44.65 |   35.98 |  0.4209 |  0.7460 |  25.0C |              OK |           OK
  3.260 |   42.76 |   33.46 |  0.4623 |  0.7280 |  25.0C |              OK |           OK
  3.270 |   45.45 |   33.51 |  0.4273 |  0.7489 |  25.0C |              OK |           OK
  3.280 |   47.38 |   33.09 |  0.4048 |  0.7624 |  25.0C |              OK |           OK
  3.290 |   44.77 |   34.05 |  0.4325 |  0.7446 |  25.0C |              OK |           OK
  3.300 |   42.10 |   32.13 |  0.4797 |  0.7201 |  25.0C |              OK |           OK
  3.310 |   42.53 |   31.13 |  0.4809 |  0.7219 |  25.0C |              OK |           OK
  3.320 |   45.55 |   29.02 |  0.4566 |  0.7425 |  25.0C |              OK |           OK
  3.330 |   47.12 |   29.84 |  0.4305 |  0.7561 |  25.0C |              OK |           OK
  3.340 |   48.83 |   28.37 |  0.4178 |  0.7664 |  25.0C |              OK |           OK
  3.350 |   48.88 |   28.26 |  0.4178 |  0.7667 |  25.0C |              OK |           OK
  3.360 |   48.46 |   30.60 |  0.4075 |  0.7670 |  25.0C |              OK |           OK
  3.370 |   51.33 |   29.61 |  0.3754 |  0.7854 |  25.0C |              OK |           OK
  3.380 |   51.94 |   30.45 |  0.3613 |  0.7901 |  25.0C |              OK |           OK
  3.390 |   53.25 |   33.31 |  0.3231 |  0.7999 |  25.0C |              OK |           OK
  3.400 |   51.37 |   31.76 |  0.3600 |  0.7877 |  25.0C |              OK |           OK
  3.410 |   52.21 |   29.88 |  0.3614 |  0.7913 |  25.0C |              OK |           OK
  3.420 |   50.13 |   27.51 |  0.4062 |  0.7745 |  25.0C |              OK |           OK
  3.430 |   47.04 |   27.39 |  0.4481 |  0.7513 |  25.0C |              OK |           OK
  3.440 |   47.56 |   26.32 |  0.4484 |  0.7533 |  25.0C |              OK |           OK
  3.450 |   45.90 |   27.74 |  0.4606 |  0.7429 |  25.0C |              OK |           OK
  3.460 |   47.10 |   27.65 |  0.4456 |  0.7522 |  25.0C |              OK |           OK
  3.470 |   48.18 |   30.37 |  0.4128 |  0.7647 |  25.0C |              OK |           OK
  3.480 |   49.85 |   31.30 |  0.3840 |  0.7774 |  25.0C |              OK |           OK
  3.490 |   50.72 |   34.08 |  0.3528 |  0.7854 |  25.0C |              OK |           OK
  3.500 |   50.15 |   34.53 |  0.3574 |  0.7822 |  25.0C |              OK |           OK
  3.510 |   50.94 |   37.16 |  0.3284 |  0.7880 |  25.0C |              OK |           OK
  3.520 |   52.78 |   34.75 |  0.3197 |  0.7978 |  25.0C |              OK |           OK
  3.530 |   50.65 |   33.77 |  0.3559 |  0.7847 |  25.0C |              OK |           OK
  3.540 |   52.03 |   34.37 |  0.3328 |  0.7934 |  25.0C |              OK |           OK
  3.550 |   50.63 |   32.29 |  0.3664 |  0.7835 |  25.0C |              OK |           OK
  3.560 |   51.65 |   33.67 |  0.3428 |  0.7908 |  25.0C |              OK |           OK
  3.570 |   54.19 |   33.85 |  0.3063 |  0.8052 |  25.0C |              OK |           OK
  3.580 |   54.02 |   31.52 |  0.3248 |  0.8034 |  25.0C |              OK |           OK
  3.590 |   51.14 |   31.29 |  0.3664 |  0.7858 |  25.0C |              OK |           OK
  3.600 |   49.95 |   29.97 |  0.3917 |  0.7766 |  25.0C |              OK |           OK
  3.610 |   47.40 |   32.92 |  0.4057 |  0.7623 |  25.0C |              OK |           OK
  3.620 |   49.37 |   33.55 |  0.3749 |  0.7764 |  25.0C |              OK |           OK
  3.630 |   51.98 |   36.73 |  0.3169 |  0.7938 |  25.0C |              OK |           OK
  3.640 |   52.89 |   35.51 |  0.3128 |  0.7986 |  25.0C |              OK |           OK
  3.650 |   50.01 |   37.23 |  0.3406 |  0.7826 |  25.0C |              OK |           OK
  3.660 |   49.73 |   38.30 |  0.3370 |  0.7813 |  25.0C |              OK |           OK
  3.670 |   52.13 |   36.52 |  0.3163 |  0.7946 |  25.0C |              OK |           OK
  3.680 |   52.52 |   37.50 |  0.3041 |  0.7968 |  25.0C |              OK |           OK
  3.690 |   52.34 |   35.19 |  0.3226 |  0.7955 |  25.0C |              OK |           OK
  3.700 |   51.31 |   34.37 |  0.3427 |  0.7891 |  25.0C |              OK |           OK
  3.710 |   52.20 |   36.70 |  0.3141 |  0.7950 |  25.0C |              OK |           OK
  3.720 |   51.06 |   38.03 |  0.3207 |  0.7888 |  25.0C |              OK |           OK
  3.730 |   49.67 |   40.84 |  0.3201 |  0.7811 |  25.0C |              OK |           OK
  3.740 |   51.45 |   41.22 |  0.2929 |  0.7906 |  25.0C |              OK |           OK
  3.750 |   51.06 |   40.19 |  0.3056 |  0.7888 |  25.0C |              OK |           OK
  3.760 |   49.88 |   43.10 |  0.3014 |  0.7818 |  25.0C |              OK |           OK
  3.770 |   49.20 |   43.23 |  0.3097 |  0.7782 |  25.0C |              OK |           OK
  3.780 |   52.05 |   44.21 |  0.2639 |  0.7919 |  25.0C |              OK |           OK
  3.790 |   52.18 |   43.71 |  0.2656 |  0.7929 |  25.0C |              OK |           OK
  3.800 |   50.18 |   42.90 |  0.2987 |  0.7834 |  25.0C |              OK |           OK
  3.810 |   51.61 |   43.70 |  0.2735 |  0.7902 |  25.0C |              OK |           OK
  3.820 |   53.05 |   41.94 |  0.2658 |  0.7981 |  25.0C |              OK |           OK
  3.830 |   53.22 |   44.57 |  0.2452 |  0.7968 |  25.0C |              OK |           OK
  3.840 |   52.72 |   45.77 |  0.2438 |  0.7935 |  25.0C |              OK |           OK
  3.850 |   50.33 |   48.59 |  0.2572 |  0.7800 |  25.0C |              OK |           OK
  3.860 |   50.87 |   46.96 |  0.2610 |  0.7841 |  25.0C |              OK |           OK
  3.870 |   48.71 |   47.22 |  0.2886 |  0.7735 |  25.0C |              OK |           OK
  3.880 |   48.95 |   44.74 |  0.3027 |  0.7762 |  25.0C |              OK |           OK
  3.890 |   51.82 |   47.22 |  0.2462 |  0.7881 |  25.0C |              OK |           OK
  3.900 |   51.46 |   44.88 |  0.2673 |  0.7887 |  25.0C |              OK |           OK
  3.910 |   53.33 |   44.87 |  0.2415 |  0.7970 |  25.0C |              OK |           OK
  3.920 |   54.51 |   44.93 |  0.2247 |  0.8017 |  25.0C |              OK |           OK
  3.930 |   53.02 |   46.94 |  0.2316 |  0.7934 |  25.0C |              OK |           OK
  3.940 |   55.78 |   45.36 |  0.2039 |  0.8059 |  25.0C |              OK |           OK
  3.950 |   55.96 |   44.66 |  0.2062 |  0.8075 |  25.0C |              OK |           OK
  3.960 |   58.37 |   44.71 |  0.1717 |  0.8153 |  25.0C |              OK |           OK
  3.970 |   60.52 |   46.90 |  0.1263 |  0.8169 |  25.0C |              OK |           OK
  3.980 |   59.05 |   48.60 |  0.1358 |  0.8100 |  25.0C |              OK |           OK
  3.990 |   58.42 |   51.14 |  0.1280 |  0.8029 |  25.0C |              OK |           OK
  4.000 |   58.34 |   52.94 |  0.1173 |  0.7983 |  25.0C |              OK |           OK
  4.010 |   56.91 |   51.57 |  0.1462 |  0.7983 |  25.0C |              OK |           OK
  4.020 |   57.31 |   54.43 |  0.1219 |  0.7923 |  25.0C |              OK |           OK
  4.030 |   57.12 |   52.14 |  0.1395 |  0.7975 |  25.0C |              OK |           OK
  4.040 |   57.22 |   51.07 |  0.1451 |  0.8002 |  25.0C |              OK |           OK
  4.050 |   57.41 |   51.21 |  0.1416 |  0.8003 |  25.0C |              OK |           OK
  4.060 |   57.02 |   50.02 |  0.1550 |  0.8019 |  25.0C |              OK |           OK
  4.070 |   55.03 |   51.10 |  0.1755 |  0.7940 |  25.0C |              OK |           OK
  4.080 |   55.33 |   49.38 |  0.1828 |  0.7981 |  25.0C |              OK |           OK
  4.090 |   56.86 |   46.56 |  0.1805 |  0.8077 |  25.0C |              OK |           OK
  4.100 |   58.20 |   47.76 |  0.1535 |  0.8095 |  25.0C |              OK |           OK
  4.110 |   59.95 |   47.02 |  0.1337 |  0.8154 |  25.0C |              OK |           OK
  4.120 |   60.80 |   48.90 |  0.1090 |  0.8130 |  25.0C |              OK |           OK
  4.130 |   63.56 |   48.80 |  0.0704 |  0.8176 |  25.0C |              OK |           OK
  4.140 |   60.66 |   48.73 |  0.1122 |  0.8132 |  25.0C |              OK |           OK
  4.150 |   61.08 |   50.88 |  0.0923 |  0.8086 |  25.0C |              OK |           OK
  4.160 |   63.20 |   50.40 |  0.0653 |  0.8128 |  25.0C |              OK |           OK
  4.170 |   63.23 |   50.04 |  0.0673 |  0.8139 |  25.0C |              OK |           OK
  4.180 |   64.44 |   49.39 |  0.0541 |  0.8170 |  25.0C |              OK |           OK
  4.190 |   65.24 |   47.23 |  0.0565 |  0.8237 |  25.0C |              OK |           OK
  4.200 |   64.93 |   50.00 |  0.0432 |  0.8156 |  25.0C |              OK |           OK
  4.210 |   63.84 |   51.06 |  0.0520 |  0.8116 |  25.0C |              OK |           OK
  4.220 |   64.61 |   53.05 |  0.0287 |  0.8060 |  25.0C |              OK |           OK
  4.230 |   66.60 |   55.04 | -0.0113 |  0.7994 |  25.0C |              OK |           OK
  4.240 |   65.76 |   53.76 |  0.0082 |  0.8040 |  25.0C |              OK |           OK
  4.250 |   66.94 |   55.15 | -0.0167 |  0.7990 |  25.0C |              OK |           OK
  4.260 |   69.05 |   52.18 | -0.0287 |  0.8090 |  25.0C |              OK |           OK
  4.270 |   66.34 |   52.82 |  0.0057 |  0.8073 |  25.0C |              OK |           OK
  4.280 |   68.74 |   55.65 | -0.0446 |  0.7961 |  25.0C |              OK |           OK
  4.290 |   70.10 |   55.08 | -0.0602 |  0.7971 |  25.0C |              OK |           OK
  4.300 |   67.56 |   55.70 | -0.0285 |  0.7966 |  25.0C |              OK |           OK
  4.310 |   69.67 |   55.18 | -0.0549 |  0.7971 |  25.0C |              OK |           OK
  4.320 |   70.71 |   57.42 | -0.0818 |  0.7866 |  25.0C |              OK |           OK
  4.330 |   67.86 |   59.02 | -0.0516 |  0.7831 |  25.0C |              OK |           OK
  4.340 |   66.50 |   58.09 | -0.0276 |  0.7878 |  25.0C |              OK |           OK
  4.350 |   64.24 |   58.09 |  0.0033 |  0.7883 |  25.0C |              OK |           OK
