PHASE 4 - LOAD INTERACTION LOG
Effect of Payload on Joint Response
=================================================================

No load     (0.0 kg — baseline)
Load mass     : 0.0 kg
Total inertia : 0.0480 kg.m2
    Time |    Angle |   Velocity | Net Torque | Load Torque
------------------------------------------------------------
   0.010 |    0.013 |      0.000 |     6.1456 |      0.0000
   0.020 |    0.026 |      1.280 |     6.1456 |      0.0000
   0.030 |    0.051 |      2.547 |     6.0816 |      0.0000
   0.040 |    0.089 |      3.801 |     6.0182 |      0.0000
   0.050 |    0.140 |      5.042 |     5.9555 |      0.0000
   0.060 |    0.202 |      6.270 |     5.8935 |      0.0000
   0.070 |    0.277 |      7.485 |     5.8321 |      0.0000
   0.080 |    0.364 |      8.687 |     5.7714 |      0.0000
   0.090 |    0.463 |      9.877 |     5.7113 |      0.0000
   0.100 |    0.573 |     11.054 |     5.6518 |      0.0000
   0.110 |    0.695 |     12.220 |     5.5930 |      0.0000
   0.120 |    0.829 |     13.373 |     5.5348 |      0.0000
   0.130 |    0.974 |     14.514 |     5.4772 |      0.0000
   0.140 |    1.131 |     15.643 |     5.4203 |      0.0000
   0.150 |    1.298 |     16.760 |     5.3639 |      0.0000
   0.160 |    1.477 |     17.866 |     5.3082 |      0.0000
   0.170 |    1.657 |     18.000 |     5.2513 |      0.0000
   0.180 |    1.837 |     18.000 |     5.2275 |      0.0000
   0.190 |    2.017 |     18.000 |     5.2105 |      0.0000
   0.200 |    2.197 |     18.000 |     5.1934 |      0.0000
   0.210 |    2.377 |     18.000 |     5.1764 |      0.0000
   0.220 |    2.557 |     18.000 |     5.1594 |      0.0000
   0.230 |    2.737 |     18.000 |     5.1425 |      0.0000
   0.240 |    2.917 |     18.000 |     5.1255 |      0.0000
   0.250 |    3.097 |     18.000 |     5.1086 |      0.0000
   0.260 |    3.277 |     18.000 |     5.0917 |      0.0000
   0.270 |    3.457 |     18.000 |     5.0749 |      0.0000
   0.280 |    3.637 |     18.000 |     5.0580 |      0.0000
   0.290 |    3.817 |     18.000 |     5.0412 |      0.0000
   0.300 |    3.997 |     18.000 |     5.0244 |      0.0000
   0.310 |    4.177 |     18.000 |     5.0076 |      0.0000
   0.320 |    4.357 |     18.000 |     4.9909 |      0.0000
   0.330 |    4.537 |     18.000 |     4.9741 |      0.0000
   0.340 |    4.717 |     18.000 |     4.9574 |      0.0000
   0.350 |    4.897 |     18.000 |     4.9407 |      0.0000
   0.360 |    5.077 |     18.000 |     4.9241 |      0.0000
   0.370 |    5.257 |     18.000 |     4.9074 |      0.0000
   0.380 |    5.437 |     18.000 |     4.8908 |      0.0000
   0.390 |    5.617 |     18.000 |     4.8742 |      0.0000
   0.400 |    5.797 |     18.000 |     4.8577 |      0.0000
   0.410 |    5.977 |     18.000 |     4.8411 |      0.0000
   0.420 |    6.157 |     18.000 |     4.8246 |      0.0000
   0.430 |    6.337 |     18.000 |     4.8081 |      0.0000
   0.440 |    6.517 |     18.000 |     4.7916 |      0.0000
   0.450 |    6.697 |     18.000 |     4.7752 |      0.0000
   0.460 |    6.877 |     18.000 |     4.7588 |      0.0000
   0.470 |    7.057 |     18.000 |     4.7423 |      0.0000
   0.480 |    7.237 |     18.000 |     4.7260 |      0.0000
   0.490 |    7.417 |     18.000 |     4.7096 |      0.0000
   0.500 |    7.597 |     18.000 |     4.6933 |      0.0000
   0.510 |    7.777 |     18.000 |     4.6770 |      0.0000
   0.520 |    7.957 |     18.000 |     4.6607 |      0.0000
   0.530 |    8.137 |     18.000 |     4.6444 |      0.0000
   0.540 |    8.317 |     18.000 |     4.6282 |      0.0000
   0.550 |    8.497 |     18.000 |     4.6119 |      0.0000
   0.560 |    8.677 |     18.000 |     4.5957 |      0.0000
   0.570 |    8.857 |     18.000 |     4.5796 |      0.0000
   0.580 |    9.037 |     18.000 |     4.5634 |      0.0000
   0.590 |    9.217 |     18.000 |     4.5473 |      0.0000
   0.600 |    9.397 |     18.000 |     4.5312 |      0.0000
   0.610 |    9.577 |     18.000 |     4.5151 |      0.0000
   0.620 |    9.757 |     18.000 |     4.4990 |      0.0000
   0.630 |    9.937 |     18.000 |     4.4830 |      0.0000
   0.640 |   10.117 |     18.000 |     4.4670 |      0.0000
   0.650 |   10.297 |     18.000 |     4.4510 |      0.0000
   0.660 |   10.477 |     18.000 |     4.4350 |      0.0000
   0.670 |   10.657 |     18.000 |     4.4191 |      0.0000
   0.680 |   10.837 |     18.000 |     4.4031 |      0.0000
   0.690 |   11.017 |     18.000 |     4.3872 |      0.0000
   0.700 |   11.197 |     18.000 |     4.3714 |      0.0000
   0.710 |   11.377 |     18.000 |     4.3555 |      0.0000
   0.720 |   11.557 |     18.000 |     4.3397 |      0.0000
   0.730 |   11.737 |     18.000 |     4.3239 |      0.0000
   0.740 |   11.917 |     18.000 |     4.3081 |      0.0000
   0.750 |   12.097 |     18.000 |     4.2923 |      0.0000
   0.760 |   12.277 |     18.000 |     4.2766 |      0.0000
   0.770 |   12.457 |     18.000 |     4.2609 |      0.0000
   0.780 |   12.637 |     18.000 |     4.2452 |      0.0000
   0.790 |   12.817 |     18.000 |     4.2295 |      0.0000
   0.800 |   12.997 |     18.000 |     4.2138 |      0.0000
   0.810 |   13.177 |     18.000 |     4.1982 |      0.0000
   0.820 |   13.357 |     18.000 |     4.1826 |      0.0000
   0.830 |   13.537 |     18.000 |     4.1670 |      0.0000
   0.840 |   13.717 |     18.000 |     4.1515 |      0.0000
   0.850 |   13.897 |     18.000 |     4.1359 |      0.0000
   0.860 |   14.077 |     18.000 |     4.1204 |      0.0000
   0.870 |   14.257 |     18.000 |     4.1049 |      0.0000
   0.880 |   14.437 |     18.000 |     4.0894 |      0.0000
   0.890 |   14.617 |     18.000 |     4.0740 |      0.0000
   0.900 |   14.797 |     18.000 |     4.0586 |      0.0000
   0.910 |   14.977 |     18.000 |     4.0432 |      0.0000
   0.920 |   15.157 |     18.000 |     4.0278 |      0.0000
   0.930 |   15.337 |     18.000 |     4.0124 |      0.0000
   0.940 |   15.517 |     18.000 |     3.9971 |      0.0000
   0.950 |   15.697 |     18.000 |     3.9818 |      0.0000
   0.960 |   15.877 |     18.000 |     3.9665 |      0.0000
   0.970 |   16.057 |     18.000 |     3.9512 |      0.0000
   0.980 |   16.237 |     18.000 |     3.9360 |      0.0000
   0.990 |   16.417 |     18.000 |     3.9208 |      0.0000
   1.000 |   16.597 |     18.000 |     3.9056 |      0.0000
   1.010 |   16.777 |     18.000 |     3.8904 |      0.0000
   1.020 |   16.957 |     18.000 |     3.8752 |      0.0000
   1.030 |   17.137 |     18.000 |     3.8601 |      0.0000
   1.040 |   17.317 |     18.000 |     3.8450 |      0.0000
   1.050 |   17.497 |     18.000 |     3.8299 |      0.0000
   1.060 |   17.677 |     18.000 |     3.8148 |      0.0000
   1.070 |   17.857 |     18.000 |     3.7998 |      0.0000
   1.080 |   18.037 |     18.000 |     3.7848 |      0.0000
   1.090 |   18.217 |     18.000 |     3.7698 |      0.0000
   1.100 |   18.397 |     18.000 |     3.7548 |      0.0000
   1.110 |   18.577 |     18.000 |     3.7398 |      0.0000
   1.120 |   18.757 |     18.000 |     3.7249 |      0.0000
   1.130 |   18.937 |     18.000 |     3.7100 |      0.0000
   1.140 |   19.117 |     18.000 |     3.6951 |      0.0000
   1.150 |   19.297 |     18.000 |     3.6802 |      0.0000
   1.160 |   19.477 |     18.000 |     3.6654 |      0.0000
   1.170 |   19.657 |     18.000 |     3.6505 |      0.0000
   1.180 |   19.837 |     18.000 |     3.6357 |      0.0000
   1.190 |   20.017 |     18.000 |     3.6210 |      0.0000
   1.200 |   20.197 |     18.000 |     3.6062 |      0.0000
   1.210 |   20.377 |     18.000 |     3.5915 |      0.0000
   1.220 |   20.557 |     18.000 |     3.5767 |      0.0000
   1.230 |   20.737 |     18.000 |     3.5620 |      0.0000
   1.240 |   20.917 |     18.000 |     3.5474 |      0.0000
   1.250 |   21.097 |     18.000 |     3.5327 |      0.0000
   1.260 |   21.277 |     18.000 |     3.5181 |      0.0000
   1.270 |   21.457 |     18.000 |     3.5035 |      0.0000
   1.280 |   21.637 |     18.000 |     3.4889 |      0.0000
   1.290 |   21.817 |     18.000 |     3.4743 |      0.0000
   1.300 |   21.997 |     18.000 |     3.4598 |      0.0000
   1.310 |   22.177 |     18.000 |     3.4453 |      0.0000
   1.320 |   22.357 |     18.000 |     3.4308 |      0.0000
   1.330 |   22.537 |     18.000 |     3.4163 |      0.0000
   1.340 |   22.717 |     18.000 |     3.4018 |      0.0000
   1.350 |   22.897 |     18.000 |     3.3874 |      0.0000
   1.360 |   23.077 |     18.000 |     3.3730 |      0.0000
   1.370 |   23.257 |     18.000 |     3.3586 |      0.0000
   1.380 |   23.437 |     18.000 |     3.3442 |      0.0000
   1.390 |   23.617 |     18.000 |     3.3299 |      0.0000
   1.400 |   23.797 |     18.000 |     3.3156 |      0.0000
   1.410 |   23.977 |     18.000 |     3.3013 |      0.0000
   1.420 |   24.157 |     18.000 |     3.2870 |      0.0000
   1.430 |   24.337 |     18.000 |     3.2727 |      0.0000
   1.440 |   24.517 |     18.000 |     3.2585 |      0.0000
   1.450 |   24.697 |     18.000 |     3.2442 |      0.0000
   1.460 |   24.877 |     18.000 |     3.2300 |      0.0000
   1.470 |   25.057 |     18.000 |     3.2159 |      0.0000
   1.480 |   25.237 |     18.000 |     3.2017 |      0.0000
   1.490 |   25.417 |     18.000 |     3.1876 |      0.0000
   1.500 |   25.597 |     18.000 |     3.1735 |      0.0000
   1.510 |   25.777 |     18.000 |     3.1594 |      0.0000
   1.520 |   25.957 |     18.000 |     3.1453 |      0.0000
   1.530 |   26.137 |     18.000 |     3.1312 |      0.0000
   1.540 |   26.317 |     18.000 |     3.1172 |      0.0000
   1.550 |   26.497 |     18.000 |     3.1032 |      0.0000
   1.560 |   26.677 |     18.000 |     3.0892 |      0.0000
   1.570 |   26.857 |     18.000 |     3.0752 |      0.0000
   1.580 |   27.037 |     18.000 |     3.0613 |      0.0000
   1.590 |   27.217 |     18.000 |     3.0474 |      0.0000
   1.600 |   27.397 |     18.000 |     3.0334 |      0.0000
   1.610 |   27.577 |     18.000 |     3.0196 |      0.0000
   1.620 |   27.757 |     18.000 |     3.0057 |      0.0000
   1.630 |   27.937 |     18.000 |     2.9918 |      0.0000
   1.640 |   28.117 |     18.000 |     2.9780 |      0.0000
   1.650 |   28.297 |     18.000 |     2.9642 |      0.0000
   1.660 |   28.477 |     18.000 |     2.9504 |      0.0000
   1.670 |   28.657 |     18.000 |     2.9367 |      0.0000
   1.680 |   28.837 |     18.000 |     2.9229 |      0.0000
   1.690 |   29.017 |     18.000 |     2.9092 |      0.0000
   1.700 |   29.197 |     18.000 |     2.8955 |      0.0000
   1.710 |   29.377 |     18.000 |     2.8818 |      0.0000
   1.720 |   29.557 |     18.000 |     2.8682 |      0.0000
   1.730 |   29.737 |     18.000 |     2.8545 |      0.0000
   1.740 |   29.917 |     18.000 |     2.8409 |      0.0000
   1.750 |   30.097 |     18.000 |     2.8273 |      0.0000
   1.760 |   30.277 |     18.000 |     2.8137 |      0.0000
   1.770 |   30.457 |     18.000 |     2.8002 |      0.0000
   1.780 |   30.637 |     18.000 |     2.7866 |      0.0000
   1.790 |   30.817 |     18.000 |     2.7731 |      0.0000
   1.800 |   30.997 |     18.000 |     2.7596 |      0.0000
   1.810 |   31.177 |     18.000 |     2.7461 |      0.0000
   1.820 |   31.357 |     18.000 |     2.7326 |      0.0000
   1.830 |   31.537 |     18.000 |     2.7192 |      0.0000
   1.840 |   31.717 |     18.000 |     2.7058 |      0.0000
   1.850 |   31.897 |     18.000 |     2.6924 |      0.0000
   1.860 |   32.077 |     18.000 |     2.6790 |      0.0000
   1.870 |   32.257 |     18.000 |     2.6656 |      0.0000
   1.880 |   32.437 |     18.000 |     2.6523 |      0.0000
   1.890 |   32.617 |     18.000 |     2.6390 |      0.0000
   1.900 |   32.797 |     18.000 |     2.6257 |      0.0000
   1.910 |   32.977 |     18.000 |     2.6124 |      0.0000
   1.920 |   33.157 |     18.000 |     2.5991 |      0.0000
   1.930 |   33.337 |     18.000 |     2.5859 |      0.0000
   1.940 |   33.517 |     18.000 |     2.5727 |      0.0000
   1.950 |   33.697 |     18.000 |     2.5595 |      0.0000
   1.960 |   33.877 |     18.000 |     2.5463 |      0.0000
   1.970 |   34.057 |     18.000 |     2.5331 |      0.0000
   1.980 |   34.237 |     18.000 |     2.5200 |      0.0000
   1.990 |   34.417 |     18.000 |     2.5068 |      0.0000
   2.000 |   34.597 |     18.000 |     2.4937 |      0.0000
   2.010 |   34.777 |     18.000 |     2.4806 |      0.0000
   2.020 |   34.957 |     18.000 |     2.4676 |      0.0000
   2.030 |   35.137 |     18.000 |     2.4545 |      0.0000
   2.040 |   35.317 |     18.000 |     2.4415 |      0.0000
   2.050 |   35.497 |     18.000 |     2.4285 |      0.0000
   2.060 |   35.677 |     18.000 |     2.4155 |      0.0000
   2.070 |   35.857 |     18.000 |     2.4025 |      0.0000
   2.080 |   36.037 |     18.000 |     2.3895 |      0.0000
   2.090 |   36.217 |     18.000 |     2.3766 |      0.0000
   2.100 |   36.397 |     18.000 |     2.3637 |      0.0000
   2.110 |   36.577 |     18.000 |     2.3508 |      0.0000
   2.120 |   36.757 |     18.000 |     2.3379 |      0.0000
   2.130 |   36.937 |     18.000 |     2.3250 |      0.0000
   2.140 |   37.117 |     18.000 |     2.3122 |      0.0000
   2.150 |   37.297 |     18.000 |     2.2994 |      0.0000
   2.160 |   37.477 |     18.000 |     2.2866 |      0.0000
   2.170 |   37.657 |     18.000 |     2.2738 |      0.0000
   2.180 |   37.837 |     18.000 |     2.2610 |      0.0000
   2.190 |   38.017 |     18.000 |     2.2482 |      0.0000
   2.200 |   38.197 |     18.000 |     2.2355 |      0.0000
   2.210 |   38.377 |     18.000 |     2.2228 |      0.0000
   2.220 |   38.557 |     18.000 |     2.2101 |      0.0000
   2.230 |   38.737 |     18.000 |     2.1974 |      0.0000
   2.240 |   38.917 |     18.000 |     2.1848 |      0.0000
   2.250 |   39.097 |     18.000 |     2.1721 |      0.0000
   2.260 |   39.277 |     18.000 |     2.1595 |      0.0000
   2.270 |   39.457 |     18.000 |     2.1469 |      0.0000
   2.280 |   39.637 |     18.000 |     2.1343 |      0.0000
   2.290 |   39.817 |     18.000 |     2.1217 |      0.0000
   2.300 |   39.997 |     18.000 |     2.1092 |      0.0000
   2.310 |   40.177 |     18.000 |     2.0966 |      0.0000
   2.320 |   40.357 |     18.000 |     2.0841 |      0.0000
   2.330 |   40.537 |     18.000 |     2.0716 |      0.0000
   2.340 |   40.717 |     18.000 |     2.0591 |      0.0000
   2.350 |   40.897 |     18.000 |     2.0467 |      0.0000
   2.360 |   41.077 |     18.000 |     2.0342 |      0.0000
   2.370 |   41.257 |     18.000 |     2.0218 |      0.0000
   2.380 |   41.437 |     18.000 |     2.0094 |      0.0000
   2.390 |   41.617 |     18.000 |     1.9970 |      0.0000
   2.400 |   41.797 |     18.000 |     1.9846 |      0.0000
   2.410 |   41.977 |     18.000 |     1.9723 |      0.0000
   2.420 |   42.157 |     18.000 |     1.9599 |      0.0000
   2.430 |   42.337 |     18.000 |     1.9476 |      0.0000
   2.440 |   42.517 |     18.000 |     1.9353 |      0.0000
   2.450 |   42.697 |     18.000 |     1.9230 |      0.0000
   2.460 |   42.877 |     18.000 |     1.9107 |      0.0000
   2.470 |   43.057 |     18.000 |     1.8985 |      0.0000
   2.480 |   43.237 |     18.000 |     1.8862 |      0.0000
   2.490 |   43.417 |     18.000 |     1.8740 |      0.0000
   2.500 |   43.597 |     18.000 |     1.8618 |      0.0000
   2.510 |   43.777 |     18.000 |     1.8496 |      0.0000
   2.520 |   43.957 |     18.000 |     1.8374 |      0.0000
   2.530 |   44.137 |     18.000 |     1.8253 |      0.0000
   2.540 |   44.317 |     18.000 |     1.8132 |      0.0000
   2.550 |   44.497 |     18.000 |     1.8010 |      0.0000
   2.560 |   44.677 |     18.000 |     1.7889 |      0.0000
   2.570 |   44.857 |     18.000 |     1.7768 |      0.0000
   2.580 |   45.037 |     18.000 |     1.7648 |      0.0000
   2.590 |   45.217 |     18.000 |     1.7527 |      0.0000
   2.600 |   45.397 |     18.000 |     1.7407 |      0.0000
   2.610 |   45.577 |     18.000 |     1.7287 |      0.0000
   2.620 |   45.757 |     18.000 |     1.7166 |      0.0000
   2.630 |   45.937 |     18.000 |     1.7047 |      0.0000
   2.640 |   46.117 |     18.000 |     1.6927 |      0.0000
   2.650 |   46.297 |     18.000 |     1.6807 |      0.0000
   2.660 |   46.477 |     18.000 |     1.6688 |      0.0000
   2.670 |   46.657 |     18.000 |     1.6569 |      0.0000
   2.680 |   46.837 |     18.000 |     1.6450 |      0.0000
   2.690 |   47.017 |     18.000 |     1.6331 |      0.0000
   2.700 |   47.197 |     18.000 |     1.6212 |      0.0000
   2.710 |   47.377 |     18.000 |     1.6093 |      0.0000
   2.720 |   47.557 |     18.000 |     1.5975 |      0.0000
   2.730 |   47.737 |     18.000 |     1.5856 |      0.0000
   2.740 |   47.917 |     18.000 |     1.5738 |      0.0000
   2.750 |   48.097 |     18.000 |     1.5620 |      0.0000
   2.760 |   48.277 |     18.000 |     1.5503 |      0.0000
   2.770 |   48.457 |     18.000 |     1.5385 |      0.0000
   2.780 |   48.637 |     18.000 |     1.5267 |      0.0000
   2.790 |   48.817 |     18.000 |     1.5150 |      0.0000
   2.800 |   48.997 |     18.000 |     1.5033 |      0.0000
   2.810 |   49.177 |     18.000 |     1.4916 |      0.0000
   2.820 |   49.357 |     18.000 |     1.4799 |      0.0000
   2.830 |   49.537 |     18.000 |     1.4682 |      0.0000
   2.840 |   49.717 |     18.000 |     1.4565 |      0.0000
   2.850 |   49.897 |     18.000 |     1.4449 |      0.0000
   2.860 |   50.077 |     18.000 |     1.4333 |      0.0000
   2.870 |   50.257 |     18.000 |     1.4217 |      0.0000
   2.880 |   50.437 |     18.000 |     1.4101 |      0.0000
   2.890 |   50.617 |     18.000 |     1.3985 |      0.0000
   2.900 |   50.797 |     18.000 |     1.3869 |      0.0000
   2.910 |   50.977 |     18.000 |     1.3753 |      0.0000
   2.920 |   51.157 |     18.000 |     1.3638 |      0.0000
   2.930 |   51.337 |     18.000 |     1.3523 |      0.0000
   2.940 |   51.517 |     18.000 |     1.3408 |      0.0000
   2.950 |   51.697 |     18.000 |     1.3293 |      0.0000
   2.960 |   51.877 |     18.000 |     1.3178 |      0.0000
   2.970 |   52.057 |     18.000 |     1.3063 |      0.0000
   2.980 |   52.237 |     18.000 |     1.2949 |      0.0000
   2.990 |   52.417 |     18.000 |     1.2834 |      0.0000
   3.000 |   52.597 |     18.000 |     1.2720 |      0.0000
   3.010 |   52.777 |     18.000 |     1.2606 |      0.0000
   3.020 |   52.957 |     18.000 |     1.2492 |      0.0000
   3.030 |   53.137 |     18.000 |     1.2378 |      0.0000
   3.040 |   53.317 |     18.000 |     1.2264 |      0.0000
   3.050 |   53.497 |     18.000 |     1.2151 |      0.0000
   3.060 |   53.677 |     18.000 |     1.2037 |      0.0000
   3.070 |   53.857 |     18.000 |     1.1924 |      0.0000
   3.080 |   54.037 |     18.000 |     1.1811 |      0.0000
   3.090 |   54.217 |     18.000 |     1.1698 |      0.0000
   3.100 |   54.397 |     18.000 |     1.1585 |      0.0000
   3.110 |   54.577 |     18.000 |     1.1472 |      0.0000
   3.120 |   54.757 |     18.000 |     1.1360 |      0.0000
   3.130 |   54.937 |     18.000 |     1.1247 |      0.0000
   3.140 |   55.117 |     18.000 |     1.1135 |      0.0000
   3.150 |   55.297 |     18.000 |     1.1023 |      0.0000
   3.160 |   55.477 |     18.000 |     1.0911 |      0.0000
   3.170 |   55.657 |     18.000 |     1.0799 |      0.0000
   3.180 |   55.837 |     18.000 |     1.0687 |      0.0000
   3.190 |   56.017 |     18.000 |     1.0575 |      0.0000
   3.200 |   56.197 |     18.000 |     1.0464 |      0.0000
   3.210 |   56.377 |     18.000 |     1.0352 |      0.0000
   3.220 |   56.557 |     18.000 |     1.0241 |      0.0000
   3.230 |   56.737 |     18.000 |     1.0130 |      0.0000
   3.240 |   56.917 |     18.000 |     1.0019 |      0.0000
   3.250 |   57.097 |     18.000 |     0.9908 |      0.0000
   3.260 |   57.277 |     18.000 |     0.9797 |      0.0000
   3.270 |   57.457 |     18.000 |     0.9687 |      0.0000
   3.280 |   57.637 |     18.000 |     0.9576 |      0.0000
   3.290 |   57.817 |     18.000 |     0.9466 |      0.0000
   3.300 |   57.997 |     18.000 |     0.9356 |      0.0000
   3.310 |   58.177 |     18.000 |     0.9245 |      0.0000
   3.320 |   58.357 |     18.000 |     0.9135 |      0.0000
   3.330 |   58.537 |     18.000 |     0.9026 |      0.0000
   3.340 |   58.717 |     18.000 |     0.8916 |      0.0000
   3.350 |   58.897 |     18.000 |     0.8806 |      0.0000
   3.360 |   59.077 |     18.000 |     0.8697 |      0.0000
   3.370 |   59.257 |     18.000 |     0.8587 |      0.0000
   3.380 |   59.437 |     18.000 |     0.8478 |      0.0000
   3.390 |   59.617 |     18.000 |     0.8369 |      0.0000
   3.400 |   59.797 |     18.000 |     0.8260 |      0.0000
   3.410 |   59.977 |     18.000 |     0.8151 |      0.0000
   3.420 |   60.157 |     18.000 |     0.8042 |      0.0000
   3.430 |   60.337 |     18.000 |     0.7933 |      0.0000
   3.440 |   60.517 |     18.000 |     0.7825 |      0.0000
   3.450 |   60.697 |     18.000 |     0.7716 |      0.0000
   3.460 |   60.877 |     18.000 |     0.7608 |      0.0000
   3.470 |   61.057 |     18.000 |     0.7500 |      0.0000
   3.480 |   61.237 |     18.000 |     0.7391 |      0.0000
   3.490 |   61.417 |     18.000 |     0.7283 |      0.0000
   3.500 |   61.597 |     18.000 |     0.7175 |      0.0000
   3.510 |   61.777 |     18.000 |     0.7068 |      0.0000
   3.520 |   61.957 |     18.000 |     0.6960 |      0.0000
   3.530 |   62.137 |     18.000 |     0.6852 |      0.0000
   3.540 |   62.317 |     18.000 |     0.6745 |      0.0000
   3.550 |   62.497 |     18.000 |     0.6638 |      0.0000
   3.560 |   62.677 |     18.000 |     0.6530 |      0.0000
   3.570 |   62.857 |     18.000 |     0.6423 |      0.0000
   3.580 |   63.037 |     18.000 |     0.6316 |      0.0000
   3.590 |   63.217 |     18.000 |     0.6209 |      0.0000
   3.600 |   63.397 |     18.000 |     0.6102 |      0.0000
   3.610 |   63.577 |     18.000 |     0.5996 |      0.0000
   3.620 |   63.757 |     18.000 |     0.5889 |      0.0000
   3.630 |   63.937 |     18.000 |     0.5783 |      0.0000
   3.640 |   64.117 |     18.000 |     0.5676 |      0.0000
   3.650 |   64.297 |     18.000 |     0.5570 |      0.0000
   3.660 |   64.477 |     18.000 |     0.5464 |      0.0000
   3.670 |   64.657 |     18.000 |     0.5358 |      0.0000
   3.680 |   64.837 |     18.000 |     0.5252 |      0.0000
   3.690 |   65.017 |     18.000 |     0.5146 |      0.0000
   3.700 |   65.197 |     18.000 |     0.5040 |      0.0000
   3.710 |   65.377 |     18.000 |     0.4934 |      0.0000
   3.720 |   65.557 |     18.000 |     0.4829 |      0.0000
   3.730 |   65.737 |     18.000 |     0.4723 |      0.0000
   3.740 |   65.917 |     18.000 |     0.4618 |      0.0000
   3.750 |   66.097 |     18.000 |     0.4512 |      0.0000
   3.760 |   66.277 |     18.000 |     0.4407 |      0.0000
   3.770 |   66.457 |     18.000 |     0.4302 |      0.0000
   3.780 |   66.637 |     18.000 |     0.4197 |      0.0000
   3.790 |   66.817 |     18.000 |     0.4092 |      0.0000
   3.800 |   66.997 |     18.000 |     0.3987 |      0.0000
   3.810 |   67.177 |     18.000 |     0.3882 |      0.0000
   3.820 |   67.357 |     18.000 |     0.3778 |      0.0000
   3.830 |   67.537 |     18.000 |     0.3673 |      0.0000
   3.840 |   67.717 |     18.000 |     0.3569 |      0.0000
   3.850 |   67.897 |     18.000 |     0.3464 |      0.0000
   3.860 |   68.077 |     18.000 |     0.3360 |      0.0000
   3.870 |   68.257 |     18.000 |     0.3256 |      0.0000
   3.880 |   68.437 |     18.000 |     0.3152 |      0.0000
   3.890 |   68.617 |     18.000 |     0.3047 |      0.0000
   3.900 |   68.797 |     18.000 |     0.2944 |      0.0000
   3.910 |   68.977 |     18.000 |     0.2840 |      0.0000
   3.920 |   69.157 |     18.000 |     0.2736 |      0.0000
   3.930 |   69.337 |     18.000 |     0.2632 |      0.0000
   3.940 |   69.517 |     18.000 |     0.2528 |      0.0000
   3.950 |   69.697 |     18.000 |     0.2425 |      0.0000
   3.960 |   69.877 |     18.000 |     0.2321 |      0.0000
   3.970 |   70.057 |     18.000 |     0.2218 |      0.0000
   3.980 |   70.237 |     18.000 |     0.2115 |      0.0000
   3.990 |   70.417 |     18.000 |     0.2012 |      0.0000
   4.000 |   70.597 |     18.000 |     0.1908 |      0.0000
   4.010 |   70.777 |     18.000 |     0.1805 |      0.0000
   4.020 |   70.957 |     18.000 |     0.1702 |      0.0000
   4.030 |   71.137 |     18.000 |     0.1599 |      0.0000
   4.040 |   71.317 |     18.000 |     0.1497 |      0.0000
   4.050 |   71.497 |     18.000 |     0.1394 |      0.0000
   4.060 |   71.677 |     18.000 |     0.1291 |      0.0000
   4.070 |   71.857 |     18.000 |     0.1188 |      0.0000
   4.080 |   72.037 |     18.000 |     0.1086 |      0.0000
   4.090 |   72.217 |     18.000 |     0.0983 |      0.0000
   4.100 |   72.397 |     18.000 |     0.0881 |      0.0000
   4.110 |   72.577 |     18.000 |     0.0779 |      0.0000
   4.120 |   72.757 |     18.000 |     0.0676 |      0.0000
   4.130 |   72.937 |     18.000 |     0.0574 |      0.0000
   4.140 |   73.117 |     18.000 |     0.0472 |      0.0000
   4.150 |   73.297 |     18.000 |     0.0370 |      0.0000
   4.160 |   73.477 |     18.000 |     0.0268 |      0.0000
   4.170 |   73.657 |     18.000 |     0.0166 |      0.0000
   4.180 |   73.837 |     18.000 |     0.0064 |      0.0000
   4.190 |   74.017 |     17.999 |    -0.0037 |      0.0000
   4.200 |   74.197 |     17.996 |    -0.0139 |      0.0000
   4.210 |   74.377 |     17.991 |    -0.0239 |      0.0000
   4.220 |   74.557 |     17.984 |    -0.0338 |      0.0000
   4.230 |   74.736 |     17.975 |    -0.0436 |      0.0000
   4.240 |   74.916 |     17.964 |    -0.0533 |      0.0000
   4.250 |   75.096 |     17.951 |    -0.0628 |      0.0000
   4.260 |   75.275 |     17.936 |    -0.0723 |      0.0000
   4.270 |   75.454 |     17.919 |    -0.0816 |      0.0000
   4.280 |   75.633 |     17.900 |    -0.0909 |      0.0000
   4.290 |   75.812 |     17.879 |    -0.1000 |      0.0000
   4.300 |   75.991 |     17.856 |    -0.1090 |      0.0000
   4.310 |   76.169 |     17.832 |    -0.1179 |      0.0000
   4.320 |   76.347 |     17.806 |    -0.1267 |      0.0000
   4.330 |   76.525 |     17.777 |    -0.1353 |      0.0000
   4.340 |   76.702 |     17.747 |    -0.1439 |      0.0000
   4.350 |   76.879 |     17.716 |    -0.1523 |      0.0000
   4.360 |   77.056 |     17.682 |    -0.1607 |      0.0000
   4.370 |   77.233 |     17.647 |    -0.1689 |      0.0000
   4.380 |   77.409 |     17.610 |    -0.1770 |      0.0000
   4.390 |   77.584 |     17.572 |    -0.1850 |      0.0000
   4.400 |   77.760 |     17.531 |    -0.1929 |      0.0000
   4.410 |   77.935 |     17.490 |    -0.2007 |      0.0000
   4.420 |   78.109 |     17.446 |    -0.2083 |      0.0000
   4.430 |   78.283 |     17.401 |    -0.2159 |      0.0000
   4.440 |   78.457 |     17.355 |    -0.2234 |      0.0000
   4.450 |   78.630 |     17.307 |    -0.2307 |      0.0000
   4.460 |   78.802 |     17.257 |    -0.2380 |      0.0000
