time,hip_FL,hip_FR,hip_RL,hip_RR,knee_FL,knee_FR,knee_RL,knee_RR,foot_FL_x,foot_FL_y,foot_FR_x,foot_FR_y,foot_RL_x,foot_RL_y,foot_RR_x,foot_RR_y,load_FL,load_FR,load_RL,load_RR,system_state,active_leg,gait_phase,gait_progress,polygon_area,com_margin,failure_FL,failure_FR,failure_RL,failure_RR,any_failure
16.79,5.154,-9.971,-9.937,-9.971,31.809,10.029,10.084,10.029,0.6176,0.5854,1.0924,0.2138,0.6925,-0.3853,1.0924,-0.3862,27.8769,28.0887,28.0893,28.0887,STABLE,FL,STANCE,0.1992857142857143,0.336498,0.1924,False,False,False,False,False
16.8,5.029,-9.971,-9.938,-9.971,31.629,10.029,10.083,10.029,0.619,0.5826,1.0924,0.2138,0.6925,-0.3853,1.0924,-0.3862,27.8826,28.0887,28.0892,28.0887,STABLE,FL,STANCE,0.2,0.335519,0.1924,False,False,False,False,False
16.81,4.904,-9.971,-9.939,-9.971,31.449,10.029,10.082,10.029,0.6204,0.5798,1.0924,0.2138,0.6925,-0.3853,1.0924,-0.3862,27.8883,28.0887,28.0892,28.0887,STABLE,FL,STANCE,0.2007142857142857,0.334539,0.1924,False,False,False,False,False
16.82,4.779,-9.971,-9.94,-9.971,31.269,10.029,10.081,10.029,0.6217,0.5771,1.0924,0.2138,0.6925,-0.3853,1.0924,-0.3862,27.8939,28.0887,28.0893,28.0887,STABLE,FL,STANCE,0.20142857142857143,0.33361,0.1924,False,False,False,False,False
16.83,4.654,-9.971,-9.941,-9.971,31.089,10.029,10.08,10.029,0.6231,0.5743,1.0924,0.2138,0.6925,-0.3853,1.0924,-0.3862,27.8994,28.0887,28.0892,28.0887,STABLE,FL,STANCE,0.20214285714285715,0.332631,0.1924,False,False,False,False,False
16.84,4.529,-9.971,-9.942,-9.971,30.909,10.029,10.079,10.029,0.6243,0.5714,1.0924,0.2138,0.6925,-0.3853,1.0924,-0.3862,27.9049,28.0887,28.0892,28.0887,STABLE,FL,STANCE,0.20285714285714285,0.331691,0.1924,False,False,False,False,False
16.85,4.404,-9.971,-9.943,-9.971,30.729,10.029,10.078,10.029,0.6256,0.5686,1.0924,0.2138,0.6925,-0.3854,1.0924,-0.3862,27.9103,28.0887,28.0892,28.0887,STABLE,FL,STANCE,0.20357142857142857,0.330766,0.1924,False,False,False,False,False
16.86,4.279,-9.971,-9.944,-9.971,30.549,10.029,10.077,10.029,0.6269,0.5657,1.0924,0.2138,0.6925,-0.3854,1.0924,-0.3862,27.9157,28.0887,28.0892,28.0887,STABLE,FL,STANCE,0.2042857142857143,0.329796,0.1924,False,False,False,False,False
16.87,4.154,-9.971,-9.945,-9.971,30.369,10.029,10.076,10.029,0.6283,0.5629,1.0924,0.2138,0.6925,-0.3855,1.0924,-0.3862,27.9209,28.0887,28.0891,28.0887,STABLE,FL,STANCE,0.205,0.32884,0.1924,False,False,False,False,False
16.88,4.029,-9.971,-9.946,-9.971,30.189,10.029,10.075,10.029,0.6296,0.56,1.0924,0.2138,0.6925,-0.3855,1.0924,-0.3862,27.9262,28.0887,28.0891,28.0887,STABLE,FL,STANCE,0.2057142857142857,0.327871,0.1924,False,False,False,False,False
16.89,3.904,-9.971,-9.947,-9.971,30.009,10.029,10.074,10.029,0.6308,0.5572,1.0924,0.2138,0.6925,-0.3855,1.0924,-0.3862,27.9314,28.0887,28.0891,28.0887,STABLE,FL,STANCE,0.20642857142857143,0.326951,0.1924,False,False,False,False,False
16.9,3.779,-9.971,-9.948,-9.971,29.829,10.029,10.073,10.029,0.632,0.5544,1.0924,0.2138,0.6925,-0.3855,1.0924,-0.3862,27.9365,28.0887,28.089,28.0887,STABLE,FL,STANCE,0.20714285714285716,0.326032,0.1924,False,False,False,False,False
16.91,3.654,-9.971,-9.949,-9.971,29.649,10.029,10.072,10.029,0.6333,0.5515,1.0924,0.2138,0.6925,-0.3855,1.0924,-0.3862,27.9414,28.0887,28.089,28.0887,STABLE,FL,STANCE,0.20785714285714285,0.325062,0.1924,False,False,False,False,False
16.92,3.529,-9.971,-9.95,-9.971,29.469,10.029,10.071,10.029,0.6346,0.5486,1.0924,0.2138,0.6925,-0.3856,1.0924,-0.3862,27.9464,28.0887,28.089,28.0887,STABLE,FL,STANCE,0.20857142857142857,0.324116,0.1924,False,False,False,False,False
16.93,3.404,-9.971,-9.951,-9.971,29.289,10.029,10.07,10.029,0.6357,0.5458,1.0924,0.2138,0.6925,-0.3856,1.0924,-0.3862,27.9513,28.0887,28.089,28.0887,STABLE,FL,STANCE,0.2092857142857143,0.323226,0.1924,False,False,False,False,False
16.94,3.279,-9.971,-9.952,-9.971,29.109,10.029,10.069,10.029,0.637,0.5429,1.0924,0.2138,0.6925,-0.3856,1.0924,-0.3862,27.9561,28.0887,28.0889,28.0887,STABLE,FL,STANCE,0.21,0.322257,0.1924,False,False,False,False,False
16.95,3.154,-9.971,-9.953,-9.971,28.929,10.029,10.068,10.029,0.6381,0.54,1.0924,0.2138,0.6925,-0.3856,1.0924,-0.3862,27.9609,28.0887,28.0889,28.0887,STABLE,FL,STANCE,0.21071428571428572,0.321347,0.1924,False,False,False,False,False
16.96,3.029,-9.971,-9.954,-9.971,28.749,10.029,10.067,10.029,0.6393,0.5371,1.0924,0.2138,0.6925,-0.3856,1.0924,-0.3862,27.9656,28.0887,28.089,28.0887,STABLE,FL,STANCE,0.21142857142857144,0.320408,0.1924,False,False,False,False,False
16.97,2.904,-9.971,-9.955,-9.971,28.569,10.029,10.066,10.029,0.6406,0.5341,1.0924,0.2138,0.6925,-0.3856,1.0924,-0.3862,27.9702,28.0887,28.0889,28.0887,STABLE,FL,STANCE,0.21214285714285713,0.319418,0.1924,False,False,False,False,False
16.98,2.779,-9.971,-9.956,-9.971,28.389,10.029,10.065,10.029,0.6417,0.5312,1.0924,0.2138,0.6925,-0.3856,1.0924,-0.3862,27.9748,28.0887,28.0889,28.0887,STABLE,FL,STANCE,0.21285714285714286,0.318509,0.1924,False,False,False,False,False
16.99,2.654,-9.971,-9.957,-9.971,28.209,10.029,10.064,10.029,0.6429,0.5284,1.0924,0.2138,0.6925,-0.3858,1.0924,-0.3862,27.9793,28.0887,28.0889,28.0887,STABLE,FL,STANCE,0.21357142857142858,0.317634,0.1924,False,False,False,False,False
17.0,2.529,-9.971,-9.958,-9.971,28.029,10.029,10.063,10.029,0.6439,0.5255,1.0924,0.2138,0.6925,-0.3858,1.0924,-0.3862,27.9837,28.0887,28.0889,28.0887,STABLE,FL,STANCE,0.21428571428571427,0.316755,0.1924,False,False,False,False,False
17.01,2.404,-9.971,-9.959,-9.971,27.849,10.029,10.062,10.029,0.6451,0.5225,1.0924,0.2138,0.6925,-0.3858,1.0924,-0.3862,27.988,28.0887,28.0888,28.0887,STABLE,FL,STANCE,0.215,0.315795,0.1924,False,False,False,False,False
17.02,2.279,-9.971,-9.96,-9.971,27.669,10.029,10.061,10.029,0.6462,0.5196,1.0924,0.2138,0.6925,-0.3858,1.0924,-0.3862,27.9924,28.0887,28.0888,28.0887,STABLE,FL,STANCE,0.21571428571428572,0.314885,0.1924,False,False,False,False,False
17.03,2.154,-9.971,-9.961,-9.971,27.489,10.029,10.06,10.029,0.6472,0.5166,1.0924,0.2138,0.6925,-0.3858,1.0924,-0.3862,27.9966,28.0887,28.0888,28.0887,STABLE,FL,STANCE,0.21642857142857144,0.313986,0.1924,False,False,False,False,False
17.04,2.029,-9.971,-9.962,-9.971,27.309,10.029,10.059,10.029,0.6484,0.5137,1.0924,0.2138,0.6925,-0.3858,1.0924,-0.3862,28.0008,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.21714285714285714,0.313046,0.1924,False,False,False,False,False
17.05,1.904,-9.971,-9.963,-9.971,27.129,10.029,10.058,10.029,0.6494,0.5107,1.0924,0.2138,0.6925,-0.3858,1.0924,-0.3862,28.0049,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.21785714285714286,0.312147,0.1924,False,False,False,False,False
17.06,1.779,-9.971,-9.964,-9.971,26.949,10.029,10.057,10.029,0.6506,0.5078,1.0924,0.2138,0.6925,-0.3859,1.0924,-0.3862,28.0088,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.21857142857142858,0.311229,0.1924,False,False,False,False,False
17.07,1.654,-9.971,-9.965,-9.971,26.769,10.029,10.056,10.029,0.6516,0.5048,1.0924,0.2138,0.6925,-0.3859,1.0924,-0.3862,28.0129,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.21928571428571428,0.310329,0.1924,False,False,False,False,False
17.08,1.529,-9.971,-9.966,-9.971,26.589,10.029,10.055,10.029,0.6526,0.5018,1.0924,0.2138,0.6925,-0.3859,1.0924,-0.3862,28.0167,28.0887,28.0886,28.0887,STABLE,FL,STANCE,0.22,0.30943,0.1924,False,False,False,False,False
17.09,1.404,-9.971,-9.967,-9.971,26.409,10.029,10.054,10.029,0.6536,0.4989,1.0924,0.2138,0.6925,-0.3859,1.0924,-0.3862,28.0206,28.0887,28.0886,28.0887,STABLE,FL,STANCE,0.22071428571428572,0.30855,0.1924,False,False,False,False,False
17.1,1.279,-9.971,-9.968,-9.971,26.229,10.029,10.053,10.029,0.6547,0.4959,1.0924,0.2138,0.6925,-0.3859,1.0924,-0.3862,28.0244,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.22142857142857142,0.30762,0.1924,False,False,False,False,False
17.11,1.154,-9.971,-9.969,-9.971,26.049,10.029,10.052,10.029,0.6557,0.493,1.0924,0.2138,0.6925,-0.386,1.0924,-0.3862,28.028,28.0887,28.0886,28.0887,STABLE,FL,STANCE,0.22214285714285714,0.306762,0.1924,False,False,False,False,False
17.12,1.029,-9.971,-9.97,-9.971,25.869,10.029,10.051,10.029,0.6566,0.49,1.0924,0.2138,0.6924,-0.386,1.0924,-0.3862,28.0317,28.0887,28.0886,28.0887,STABLE,FL,STANCE,0.22285714285714286,0.305936,0.1924,False,False,False,False,False
17.13,0.904,-9.971,-9.971,-9.971,25.689,10.029,10.05,10.029,0.6576,0.487,1.0924,0.2138,0.6924,-0.386,1.0924,-0.3862,28.0353,28.0887,28.0886,28.0887,STABLE,FL,STANCE,0.22357142857142856,0.305037,0.1924,False,False,False,False,False
17.14,0.779,-9.971,-9.971,-9.971,25.509,10.029,10.049,10.029,0.6586,0.484,1.0924,0.2138,0.6924,-0.3861,1.0924,-0.3862,28.0388,28.0887,28.0886,28.0887,STABLE,FL,STANCE,0.22428571428571428,0.304158,0.1924,False,False,False,False,False
17.15,0.654,-9.971,-9.971,-9.971,25.329,10.029,10.048,10.029,0.6596,0.4809,1.0924,0.2138,0.6924,-0.3861,1.0924,-0.3862,28.0422,28.0887,28.0886,28.0887,STABLE,FL,STANCE,0.225,0.303238,0.1924,False,False,False,False,False
17.16,0.529,-9.971,-9.971,-9.971,25.149,10.029,10.047,10.029,0.6605,0.4779,1.0924,0.2138,0.6924,-0.3861,1.0924,-0.3862,28.0455,28.0887,28.0886,28.0887,STABLE,FL,STANCE,0.2257142857142857,0.302368,0.1924,False,False,False,False,False
17.17,0.404,-9.971,-9.971,-9.971,24.969,10.029,10.046,10.029,0.6614,0.4749,1.0924,0.2138,0.6924,-0.3861,1.0924,-0.3862,28.0488,28.0887,28.0886,28.0887,STABLE,FL,STANCE,0.22642857142857142,0.301498,0.1924,False,False,False,False,False
17.18,0.279,-9.971,-9.971,-9.971,24.789,10.029,10.045,10.029,0.6623,0.4719,1.0924,0.2138,0.6924,-0.3861,1.0924,-0.3862,28.0521,28.0887,28.0886,28.0887,STABLE,FL,STANCE,0.22714285714285715,0.300628,0.1924,False,False,False,False,False
17.19,0.154,-9.971,-9.971,-9.971,24.609,10.029,10.044,10.029,0.6632,0.4688,1.0924,0.2138,0.6924,-0.3861,1.0924,-0.3862,28.0553,28.0887,28.0886,28.0887,STABLE,FL,STANCE,0.22785714285714287,0.299739,0.1924,False,False,False,False,False
17.2,0.029,-9.971,-9.971,-9.971,24.429,10.029,10.043,10.029,0.6641,0.4659,1.0924,0.2138,0.6924,-0.3861,1.0924,-0.3862,28.0583,28.0887,28.0886,28.0887,STABLE,FL,STANCE,0.22857142857142856,0.298889,0.1924,False,False,False,False,False
17.21,-0.096,-9.971,-9.971,-9.971,24.249,10.029,10.042,10.029,0.665,0.4629,1.0924,0.2138,0.6924,-0.3861,1.0924,-0.3862,28.0614,28.0887,28.0886,28.0887,STABLE,FL,STANCE,0.2292857142857143,0.298019,0.1924,False,False,False,False,False
17.22,-0.221,-9.971,-9.971,-9.971,24.069,10.029,10.041,10.029,0.6658,0.4598,1.0924,0.2138,0.6924,-0.3861,1.0924,-0.3862,28.0644,28.0887,28.0886,28.0887,STABLE,FL,STANCE,0.23,0.297159,0.1924,False,False,False,False,False
17.23,-0.346,-9.971,-9.971,-9.971,23.889,10.029,10.04,10.029,0.6667,0.4568,1.0924,0.2138,0.6924,-0.3861,1.0924,-0.3862,28.0673,28.0887,28.0886,28.0887,STABLE,FL,STANCE,0.2307142857142857,0.296289,0.1924,False,False,False,False,False
17.24,-0.471,-9.971,-9.971,-9.971,23.709,10.029,10.039,10.029,0.6675,0.4537,1.0924,0.2138,0.6924,-0.3861,1.0924,-0.3862,28.0701,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.23142857142857143,0.295429,0.1924,False,False,False,False,False
17.25,-0.596,-9.971,-9.971,-9.971,23.529,10.029,10.038,10.029,0.6684,0.4507,1.0924,0.2138,0.6924,-0.3861,1.0924,-0.3862,28.0729,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.23214285714285715,0.294559,0.1924,False,False,False,False,False
17.26,-0.721,-9.971,-9.971,-9.971,23.349,10.029,10.037,10.029,0.6692,0.4476,1.0924,0.2138,0.6924,-0.3861,1.0924,-0.3862,28.0756,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.23285714285714285,0.293699,0.1924,False,False,False,False,False
17.27,-0.846,-9.971,-9.971,-9.971,23.169,10.029,10.036,10.029,0.6699,0.4445,1.0924,0.2138,0.6924,-0.3861,1.0924,-0.3862,28.0782,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.23357142857142857,0.292869,0.1924,False,False,False,False,False
17.28,-0.971,-9.971,-9.971,-9.971,22.989,10.029,10.035,10.029,0.6707,0.4415,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,28.0808,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.2342857142857143,0.29205,0.1924,False,False,False,False,False
17.29,-1.096,-9.971,-9.971,-9.971,22.809,10.029,10.034,10.029,0.6715,0.4384,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,28.0833,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.235,0.29119,0.1924,False,False,False,False,False
17.3,-1.221,-9.971,-9.971,-9.971,22.629,10.029,10.033,10.029,0.6723,0.4353,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,28.0857,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.2357142857142857,0.29033,0.1924,False,False,False,False,False
17.31,-1.346,-9.971,-9.971,-9.971,22.449,10.029,10.032,10.029,0.6731,0.4323,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,28.0881,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.23642857142857143,0.28949,0.1924,False,False,False,False,False
17.32,-1.471,-9.971,-9.971,-9.971,22.269,10.029,10.031,10.029,0.6737,0.4292,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,28.0904,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.23714285714285716,0.28869,0.1924,False,False,False,False,False
17.33,-1.596,-9.971,-9.971,-9.971,22.089,10.029,10.03,10.029,0.6745,0.4261,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,28.0926,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.23785714285714285,0.28783,0.1924,False,False,False,False,False
17.34,-1.721,-9.971,-9.971,-9.971,21.909,10.029,10.029,10.029,0.6752,0.423,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,28.0948,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.23857142857142857,0.287,0.1924,False,False,False,False,False
17.35,-1.846,-9.971,-9.971,-9.971,21.729,10.029,10.029,10.029,0.6759,0.4199,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,28.0969,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.2392857142857143,0.28617,0.1924,False,False,False,False,False
17.36,-1.971,-9.971,-9.971,-9.971,21.549,10.029,10.029,10.029,0.6766,0.4168,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,28.0989,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.24,0.28534,0.1924,False,False,False,False,False
17.37,-2.096,-9.971,-9.971,-9.971,21.369,10.029,10.029,10.029,0.6773,0.4137,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,28.1009,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.24071428571428571,0.28451,0.1924,False,False,False,False,False
17.38,-2.221,-9.971,-9.971,-9.971,21.189,10.029,10.029,10.029,0.6779,0.4106,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,28.1028,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.24142857142857144,0.28371,0.1924,False,False,False,False,False
17.39,-2.346,-9.971,-9.971,-9.971,21.009,10.029,10.029,10.029,0.6786,0.4075,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,28.1046,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.24214285714285713,0.28288,0.1924,False,False,False,False,False
17.4,-2.471,-9.971,-9.971,-9.971,20.829,10.029,10.029,10.029,0.6791,0.4044,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,28.1064,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.24285714285714285,0.28211,0.1924,False,False,False,False,False
17.41,-2.596,-9.971,-9.971,-9.971,20.649,10.029,10.029,10.029,0.6798,0.4014,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,28.108,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.24357142857142858,0.2813,0.1924,False,False,False,False,False
17.42,-2.719,-9.971,-9.971,-9.971,20.472,10.029,10.029,10.029,0.6804,0.3983,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,28.1097,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.24428571428571427,0.2805,0.1924,False,False,False,False,False
17.43,-2.84,-9.971,-9.971,-9.971,20.297,10.029,10.029,10.029,0.681,0.3952,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,28.1112,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.245,0.2797,0.1924,False,False,False,False,False
17.44,-2.959,-9.971,-9.971,-9.971,20.125,10.029,10.029,10.029,0.6815,0.3923,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,28.1127,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.24571428571428572,0.27897,0.1924,False,False,False,False,False
17.45,-3.076,-9.971,-9.971,-9.971,19.956,10.029,10.029,10.029,0.6821,0.3893,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,28.114,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.24642857142857144,0.27819,0.1924,False,False,False,False,False
17.46,-3.191,-9.971,-9.971,-9.971,19.79,10.029,10.029,10.029,0.6825,0.3865,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,28.1152,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.24714285714285714,0.27751,0.1924,False,False,False,False,False
17.47,-3.304,-9.971,-9.971,-9.971,19.627,10.029,10.029,10.029,0.6831,0.3836,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,28.1165,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.24785714285714286,0.27675,0.1924,False,False,False,False,False
17.48,-3.416,-9.971,-9.971,-9.971,19.467,10.029,10.029,10.029,0.6835,0.3808,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,28.1176,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.24857142857142858,0.27607,0.1924,False,False,False,False,False
17.49,-3.526,-9.971,-9.971,-9.971,19.309,10.029,10.029,10.029,0.684,0.378,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,28.1186,28.0887,28.0887,28.0887,STABLE,FL,STANCE,0.24928571428571428,0.27536,0.1924,False,False,False,False,False
17.5,-3.634,-9.971,-9.971,-9.971,19.154,10.029,10.029,10.029,0.6844,0.3753,1.0924,0.2138,0.6924,-0.3862,1.0924,-0.3862,11.7696,28.0887,28.0887,28.0887,UNSTABLE,FL,SWING,0.25,0.12,-0.041492,False,False,False,False,False
17.51,-3.74,-9.971,-9.971,-9.846,19.001,10.029,10.029,10.209,0.6848,0.3727,1.0924,0.2138,0.6924,-0.3862,1.0926,-0.383,28.1205,28.0887,28.0887,11.741,MARGINAL,RR,SWING,0.2507142857142857,0.15406,0.041492,False,False,False,False,False
17.52,-3.844,-9.971,-9.971,-9.721,18.851,10.029,10.029,10.389,0.6853,0.3701,1.0924,0.2138,0.6924,-0.3862,1.0928,-0.3797,28.1213,28.0887,28.0887,11.7432,MARGINAL,RR,SWING,0.25142857142857145,0.15339,0.041492,False,False,False,False,False
17.53,-3.947,-9.971,-9.971,-9.596,18.703,10.029,10.029,10.569,0.6856,0.3675,1.0924,0.2138,0.6924,-0.3862,1.0929,-0.3765,28.1222,28.0887,28.0887,11.7454,MARGINAL,RR,SWING,0.25214285714285717,0.15278,0.041492,False,False,False,False,False
17.54,-4.048,-9.971,-9.971,-9.471,18.558,10.029,10.029,10.749,0.686,0.3649,1.0924,0.2138,0.6924,-0.3862,1.0931,-0.3734,28.1229,28.0887,28.0887,11.7475,MARGINAL,RR,SWING,0.25285714285714284,0.15214,0.041492,False,False,False,False,False
17.55,-4.147,-9.971,-9.971,-9.346,18.415,10.029,10.029,10.929,0.6864,0.3624,1.0924,0.2138,0.6924,-0.3862,1.0932,-0.3701,28.1235,28.0887,28.0887,11.7495,MARGINAL,RR,SWING,0.25357142857142856,0.15152,0.041492,False,False,False,False,False
17.56,-4.245,-9.971,-9.971,-9.221,18.275,10.029,10.029,11.109,0.6867,0.36,1.0924,0.2138,0.6924,-0.3862,1.0933,-0.3669,28.1241,28.0887,28.0887,11.7515,MARGINAL,RR,SWING,0.2542857142857143,0.15095,0.041492,False,False,False,False,False
17.57,-4.341,-9.971,-9.971,-9.096,18.137,10.029,10.029,11.289,0.6871,0.3576,1.0924,0.2138,0.6924,-0.3862,1.0934,-0.3637,28.1247,28.0887,28.0887,11.7533,MARGINAL,RR,SWING,0.255,0.15035,0.041492,False,False,False,False,False
17.58,-4.435,-9.971,-9.971,-8.971,18.001,10.029,10.029,11.469,0.6873,0.3551,1.0924,0.2138,0.6924,-0.3862,1.0935,-0.3606,28.1253,28.0887,28.0887,11.7551,MARGINAL,RR,SWING,0.2557142857142857,0.14979,0.041492,False,False,False,False,False
17.59,-4.528,-9.971,-9.971,-8.846,17.868,10.029,10.029,11.649,0.6876,0.3528,1.0924,0.2138,0.6924,-0.3862,1.0936,-0.3573,28.1257,28.0887,28.0887,11.7569,MARGINAL,RR,SWING,0.25642857142857145,0.14924,0.041492,False,False,False,False,False
17.6,-4.619,-9.971,-9.971,-8.721,17.737,10.029,10.029,11.829,0.688,0.3505,1.0924,0.2138,0.6924,-0.3862,1.0936,-0.3541,28.1262,28.0887,28.0887,11.7586,MARGINAL,RR,SWING,0.2571428571428571,0.14866,0.041492,False,False,False,False,False
17.61,-4.709,-9.971,-9.971,-8.596,17.608,10.029,10.029,12.009,0.6882,0.3483,1.0924,0.2138,0.6924,-0.3862,1.0937,-0.3509,28.1266,28.0887,28.0887,11.7602,MARGINAL,RR,SWING,0.25785714285714284,0.14816,0.041492,False,False,False,False,False
17.62,-4.797,-9.971,-9.971,-8.471,17.481,10.029,10.029,12.189,0.6884,0.346,1.0924,0.2138,0.6924,-0.3862,1.0937,-0.3478,28.1269,28.0887,28.0887,11.7617,MARGINAL,RR,SWING,0.25857142857142856,0.14764,0.041492,False,False,False,False,False
17.63,-4.884,-9.971,-9.971,-8.346,17.356,10.029,10.029,12.369,0.6888,0.3438,1.0924,0.2138,0.6924,-0.3862,1.0937,-0.3445,28.1272,28.0887,28.0887,11.7633,MARGINAL,RR,SWING,0.2592857142857143,0.14708,0.041492,False,False,False,False,False
17.64,-4.969,-9.971,-9.971,-8.221,17.233,10.029,10.029,12.549,0.689,0.3417,1.0924,0.2138,0.6924,-0.3862,1.0938,-0.3413,28.1275,28.0887,28.0887,11.7647,MARGINAL,RR,SWING,0.26,0.1466,0.041492,False,False,False,False,False
17.65,-5.053,-9.971,-9.971,-8.096,17.112,10.029,10.029,12.729,0.6893,0.3396,1.0924,0.2138,0.6924,-0.3862,1.0937,-0.3381,28.1278,28.0887,28.0887,11.7659,MARGINAL,RR,SWING,0.26071428571428573,0.14609,0.041492,False,False,False,False,False
17.66,-5.135,-9.971,-9.971,-7.971,16.993,10.029,10.029,12.909,0.6895,0.3374,1.0924,0.2138,0.6924,-0.3862,1.0937,-0.3349,28.128,28.0887,28.0887,11.7672,MARGINAL,RR,SWING,0.26142857142857145,0.14559,0.041492,False,False,False,False,False
17.67,-5.216,-9.971,-9.971,-7.846,16.876,10.029,10.029,13.089,0.6896,0.3353,1.0924,0.2138,0.6924,-0.3862,1.0936,-0.3317,28.1281,28.0887,28.0887,11.7684,MARGINAL,RR,SWING,0.2621428571428571,0.14514,0.041492,False,False,False,False,False
17.68,-5.296,-9.971,-9.971,-7.721,16.761,10.029,10.029,13.269,0.6899,0.3333,1.0924,0.2138,0.6924,-0.3862,1.0936,-0.3285,28.1283,28.0887,28.0887,11.7695,MARGINAL,RR,SWING,0.26285714285714284,0.14465,0.041492,False,False,False,False,False
17.69,-5.374,-9.971,-9.971,-7.596,16.648,10.029,10.029,13.449,0.6901,0.3314,1.0924,0.2138,0.6924,-0.3862,1.0935,-0.3253,28.1284,28.0887,28.0887,11.7706,MARGINAL,RR,SWING,0.26357142857142857,0.14421,0.041492,False,False,False,False,False
17.7,-5.451,-9.971,-9.971,-7.471,16.537,10.029,10.029,13.629,0.6902,0.3294,1.0924,0.2138,0.6924,-0.3862,1.0935,-0.3221,28.1285,28.0887,28.0887,11.7717,MARGINAL,RR,SWING,0.2642857142857143,0.14378,0.041492,False,False,False,False,False
17.71,-5.527,-9.971,-9.971,-7.346,16.428,10.029,10.029,13.809,0.6905,0.3274,1.0924,0.2138,0.6924,-0.3862,1.0934,-0.3189,28.1286,28.0887,28.0887,11.7726,MARGINAL,RR,SWING,0.265,0.14329,0.041492,False,False,False,False,False
17.72,-5.602,-9.971,-9.971,-7.221,16.321,10.029,10.029,13.989,0.6906,0.3256,1.0924,0.2138,0.6924,-0.3862,1.0932,-0.3157,28.1286,28.0887,28.0887,11.7735,MARGINAL,RR,SWING,0.26571428571428574,0.1429,0.041492,False,False,False,False,False
17.73,-5.675,-9.971,-9.971,-7.096,16.216,10.029,10.029,14.169,0.6907,0.3238,1.0924,0.2138,0.6924,-0.3862,1.0932,-0.3125,28.1286,28.0887,28.0887,11.7743,MARGINAL,RR,SWING,0.2664285714285714,0.14251,0.041492,False,False,False,False,False
17.74,-5.747,-9.971,-9.971,-6.971,16.112,10.029,10.029,14.349,0.691,0.3219,1.0924,0.2138,0.6924,-0.3862,1.093,-0.3093,28.1286,28.0887,28.0887,11.775,MARGINAL,RR,SWING,0.2671428571428571,0.14204,0.041492,False,False,False,False,False
