PHASE 6 - FAILURE CONDITIONS LOG
Stall | Overheating | Inconsistent Motion
=================================================================

FAILURE 1: STALL
Final angle      : 0.00 deg
Final temperature: 25.0 C
Performance left : 1.00
Stalled          : True
Overheated       : False
FAILURE EVENTS:
  {'time': 0.0, 'type': 'STALL', 'angle': 0.0, 'net_torque': -5.871649999999999}
    Time |    Angle |   Velocity |     Temp |   Perf
   4.760 |    0.000 |      0.000 |    25.00 |  1.000
   4.770 |    0.000 |      0.000 |    25.00 |  1.000
   4.780 |    0.000 |      0.000 |    25.00 |  1.000
   4.790 |    0.000 |      0.000 |    25.00 |  1.000
   4.800 |    0.000 |      0.000 |    25.00 |  1.000
   4.810 |    0.000 |      0.000 |    25.00 |  1.000
   4.820 |    0.000 |      0.000 |    25.00 |  1.000
   4.830 |    0.000 |      0.000 |    25.00 |  1.000
   4.840 |    0.000 |      0.000 |    25.00 |  1.000
   4.850 |    0.000 |      0.000 |    25.00 |  1.000
   4.860 |    0.000 |      0.000 |    25.00 |  1.000
   4.870 |    0.000 |      0.000 |    25.00 |  1.000
   4.880 |    0.000 |      0.000 |    25.00 |  1.000
   4.890 |    0.000 |      0.000 |    25.00 |  1.000
   4.900 |    0.000 |      0.000 |    25.00 |  1.000
   4.910 |    0.000 |      0.000 |    25.00 |  1.000
   4.920 |    0.000 |      0.000 |    25.00 |  1.000
   4.930 |    0.000 |      0.000 |    25.00 |  1.000
   4.940 |    0.000 |      0.000 |    25.00 |  1.000
   4.950 |    0.000 |      0.000 |    25.00 |  1.000
   4.960 |    0.000 |      0.000 |    25.00 |  1.000
   4.970 |    0.000 |      0.000 |    25.00 |  1.000
   4.980 |    0.000 |      0.000 |    25.00 |  1.000
   4.990 |    0.000 |      0.000 |    25.00 |  1.000
   5.000 |    0.000 |      0.000 |    25.00 |  1.000
   5.010 |    0.000 |      0.000 |    25.00 |  1.000
   5.020 |    0.000 |      0.000 |    25.00 |  1.000
   5.030 |    0.000 |      0.000 |    25.00 |  1.000
   5.040 |    0.000 |      0.000 |    25.00 |  1.000
   5.050 |    0.000 |      0.000 |    25.00 |  1.000
   5.060 |    0.000 |      0.000 |    25.00 |  1.000
   5.070 |    0.000 |      0.000 |    25.00 |  1.000
   5.080 |    0.000 |      0.000 |    25.00 |  1.000
   5.090 |    0.000 |      0.000 |    25.00 |  1.000
   5.100 |    0.000 |      0.000 |    25.00 |  1.000
   5.110 |    0.000 |      0.000 |    25.00 |  1.000
   5.120 |    0.000 |      0.000 |    25.00 |  1.000
   5.130 |    0.000 |      0.000 |    25.00 |  1.000
   5.140 |    0.000 |      0.000 |    25.00 |  1.000
   5.150 |    0.000 |      0.000 |    25.00 |  1.000
   5.160 |    0.000 |      0.000 |    25.00 |  1.000
   5.170 |    0.000 |      0.000 |    25.00 |  1.000
   5.180 |    0.000 |      0.000 |    25.00 |  1.000
   5.190 |    0.000 |      0.000 |    25.00 |  1.000
   5.200 |    0.000 |      0.000 |    25.00 |  1.000
   5.210 |    0.000 |      0.000 |    25.00 |  1.000
   5.220 |    0.000 |      0.000 |    25.00 |  1.000
   5.230 |    0.000 |      0.000 |    25.00 |  1.000
   5.240 |    0.000 |      0.000 |    25.00 |  1.000
   5.250 |    0.000 |      0.000 |    25.00 |  1.000
   5.260 |    0.000 |      0.000 |    25.00 |  1.000
   5.270 |    0.000 |      0.000 |    25.00 |  1.000
   5.280 |    0.000 |      0.000 |    25.00 |  1.000
   5.290 |    0.000 |      0.000 |    25.00 |  1.000
   5.300 |    0.000 |      0.000 |    25.00 |  1.000
   5.310 |    0.000 |      0.000 |    25.00 |  1.000
   5.320 |    0.000 |      0.000 |    25.00 |  1.000
   5.330 |    0.000 |      0.000 |    25.00 |  1.000
   5.340 |    0.000 |      0.000 |    25.00 |  1.000
   5.350 |    0.000 |      0.000 |    25.00 |  1.000
   5.360 |    0.000 |      0.000 |    25.00 |  1.000
   5.370 |    0.000 |      0.000 |    25.00 |  1.000
   5.380 |    0.000 |      0.000 |    25.00 |  1.000
   5.390 |    0.000 |      0.000 |    25.00 |  1.000
   5.400 |    0.000 |      0.000 |    25.00 |  1.000
   5.410 |    0.000 |      0.000 |    25.00 |  1.000
   5.420 |    0.000 |      0.000 |    25.00 |  1.000
   5.430 |    0.000 |      0.000 |    25.00 |  1.000
   5.440 |    0.000 |      0.000 |    25.00 |  1.000
   5.450 |    0.000 |      0.000 |    25.00 |  1.000
   5.460 |    0.000 |      0.000 |    25.00 |  1.000
   5.470 |    0.000 |      0.000 |    25.00 |  1.000
   5.480 |    0.000 |      0.000 |    25.00 |  1.000
   5.490 |    0.000 |      0.000 |    25.00 |  1.000
   5.500 |    0.000 |      0.000 |    25.00 |  1.000
   5.510 |    0.000 |      0.000 |    25.00 |  1.000
   5.520 |    0.000 |      0.000 |    25.00 |  1.000
   5.530 |    0.000 |      0.000 |    25.00 |  1.000
   5.540 |    0.000 |      0.000 |    25.00 |  1.000
   5.550 |    0.000 |      0.000 |    25.00 |  1.000
   5.560 |    0.000 |      0.000 |    25.00 |  1.000
   5.570 |    0.000 |      0.000 |    25.00 |  1.000
   5.580 |    0.000 |      0.000 |    25.00 |  1.000
   5.590 |    0.000 |      0.000 |    25.00 |  1.000
   5.600 |    0.000 |      0.000 |    25.00 |  1.000
   5.610 |    0.000 |      0.000 |    25.00 |  1.000
   5.620 |    0.000 |      0.000 |    25.00 |  1.000
   5.630 |    0.000 |      0.000 |    25.00 |  1.000
   5.640 |    0.000 |      0.000 |    25.00 |  1.000
   5.650 |    0.000 |      0.000 |    25.00 |  1.000
   5.660 |    0.000 |      0.000 |    25.00 |  1.000
   5.670 |    0.000 |      0.000 |    25.00 |  1.000
   5.680 |    0.000 |      0.000 |    25.00 |  1.000
   5.690 |    0.000 |      0.000 |    25.00 |  1.000
   5.700 |    0.000 |      0.000 |    25.00 |  1.000
   5.710 |    0.000 |      0.000 |    25.00 |  1.000
   5.720 |    0.000 |      0.000 |    25.00 |  1.000
   5.730 |    0.000 |      0.000 |    25.00 |  1.000
   5.740 |    0.000 |      0.000 |    25.00 |  1.000
   5.750 |    0.000 |      0.000 |    25.00 |  1.000
   5.760 |    0.000 |      0.000 |    25.00 |  1.000
   5.770 |    0.000 |      0.000 |    25.00 |  1.000
   5.780 |    0.000 |      0.000 |    25.00 |  1.000
   5.790 |    0.000 |      0.000 |    25.00 |  1.000
   5.800 |    0.000 |      0.000 |    25.00 |  1.000
   5.810 |    0.000 |      0.000 |    25.00 |  1.000
   5.820 |    0.000 |      0.000 |    25.00 |  1.000
   5.830 |    0.000 |      0.000 |    25.00 |  1.000
   5.840 |    0.000 |      0.000 |    25.00 |  1.000
   5.850 |    0.000 |      0.000 |    25.00 |  1.000
   5.860 |    0.000 |      0.000 |    25.00 |  1.000
   5.870 |    0.000 |      0.000 |    25.00 |  1.000
   5.880 |    0.000 |      0.000 |    25.00 |  1.000
   5.890 |    0.000 |      0.000 |    25.00 |  1.000
   5.900 |    0.000 |      0.000 |    25.00 |  1.000
   5.910 |    0.000 |      0.000 |    25.00 |  1.000
   5.920 |    0.000 |      0.000 |    25.00 |  1.000
   5.930 |    0.000 |      0.000 |    25.00 |  1.000
   5.940 |    0.000 |      0.000 |    25.00 |  1.000
   5.950 |    0.000 |      0.000 |    25.00 |  1.000
   5.960 |    0.000 |      0.000 |    25.00 |  1.000
   5.970 |    0.000 |      0.000 |    25.00 |  1.000
   5.980 |    0.000 |      0.000 |    25.00 |  1.000
   5.990 |    0.000 |      0.000 |    25.00 |  1.000
   6.000 |    0.000 |      0.000 |    25.00 |  1.000

FAILURE 2: OVERHEAT
Final angle      : 0.00 deg
Final temperature: 50.0 C
Performance left : 0.55
Stalled          : False
Overheated       : False
    Time |    Angle |   Velocity |     Temp |   Perf
-------------------------------------------------------
   0.010 |    0.002 |      0.000 |    25.25 |  0.995
   0.020 |    0.003 |      0.157 |    25.50 |  0.991
   0.030 |    0.006 |      0.311 |    25.75 |  0.986
   0.040 |    0.011 |      0.462 |    25.99 |  0.982
   0.050 |    0.017 |      0.611 |    26.23 |  0.978
   0.060 |    0.025 |      0.757 |    26.47 |  0.973
   0.070 |    0.034 |      0.900 |    26.71 |  0.969
   0.080 |    0.044 |      1.041 |    26.94 |  0.965
   0.090 |    0.056 |      1.180 |    27.17 |  0.961
   0.100 |    0.069 |      1.316 |    27.40 |  0.956
   0.110 |    0.083 |      1.449 |    27.62 |  0.952
   0.120 |    0.099 |      1.580 |    27.84 |  0.948
   0.130 |    0.116 |      1.709 |    28.06 |  0.944
   0.140 |    0.135 |      1.835 |    28.28 |  0.940
   0.150 |    0.154 |      1.959 |    28.49 |  0.937
   0.160 |    0.175 |      2.081 |    28.70 |  0.933
   0.170 |    0.197 |      2.200 |    28.91 |  0.929
   0.180 |    0.220 |      2.318 |    29.12 |  0.925
   0.190 |    0.245 |      2.433 |    29.32 |  0.921
   0.200 |    0.270 |      2.545 |    29.52 |  0.918
   0.210 |    0.297 |      2.656 |    29.72 |  0.914
   0.220 |    0.324 |      2.764 |    29.92 |  0.911
   0.230 |    0.353 |      2.871 |    30.11 |  0.907
   0.240 |    0.383 |      2.975 |    30.31 |  0.904
   0.250 |    0.413 |      3.077 |    30.50 |  0.900
   0.260 |    0.445 |      3.178 |    30.69 |  0.897
   0.270 |    0.478 |      3.276 |    30.87 |  0.893
   0.280 |    0.512 |      3.372 |    31.06 |  0.890
   0.290 |    0.546 |      3.466 |    31.24 |  0.887
   0.300 |    0.582 |      3.559 |    31.42 |  0.883
   0.310 |    0.618 |      3.649 |    31.60 |  0.880
   0.320 |    0.656 |      3.738 |    31.77 |  0.877
   0.330 |    0.694 |      3.825 |    31.95 |  0.874
   0.340 |    0.733 |      3.909 |    32.12 |  0.871
   0.350 |    0.773 |      3.993 |    32.29 |  0.867
   0.360 |    0.814 |      4.074 |    32.46 |  0.864
   0.370 |    0.855 |      4.153 |    32.62 |  0.861
   0.380 |    0.898 |      4.231 |    32.79 |  0.858
   0.390 |    0.941 |      4.307 |    32.95 |  0.855
   0.400 |    0.985 |      4.382 |    33.11 |  0.852
   0.410 |    1.029 |      4.454 |    33.27 |  0.850
   0.420 |    1.074 |      4.526 |    33.43 |  0.847
   0.430 |    1.120 |      4.595 |    33.59 |  0.844
   0.440 |    1.167 |      4.663 |    33.74 |  0.841
   0.450 |    1.214 |      4.729 |    33.89 |  0.838
   0.460 |    1.262 |      4.794 |    34.04 |  0.836
   0.470 |    1.311 |      4.857 |    34.19 |  0.833
   0.480 |    1.360 |      4.918 |    34.34 |  0.830
   0.490 |    1.410 |      4.978 |    34.49 |  0.827
   0.500 |    1.460 |      5.037 |    34.63 |  0.825
   0.510 |    1.511 |      5.094 |    34.78 |  0.822
   0.520 |    1.563 |      5.150 |    34.92 |  0.820
   0.530 |    1.615 |      5.204 |    35.06 |  0.817
   0.540 |    1.667 |      5.257 |    35.20 |  0.815
   0.550 |    1.720 |      5.308 |    35.33 |  0.812
   0.560 |    1.774 |      5.358 |    35.47 |  0.810
   0.570 |    1.828 |      5.407 |    35.60 |  0.807
   0.580 |    1.882 |      5.454 |    35.74 |  0.805
   0.590 |    1.937 |      5.500 |    35.87 |  0.802
   0.600 |    1.993 |      5.545 |    36.00 |  0.800
   0.610 |    2.049 |      5.588 |    36.13 |  0.798
   0.620 |    2.105 |      5.630 |    36.25 |  0.795
   0.630 |    2.162 |      5.671 |    36.38 |  0.793
   0.640 |    2.219 |      5.710 |    36.51 |  0.791
   0.650 |    2.276 |      5.749 |    36.63 |  0.789
   0.660 |    2.334 |      5.786 |    36.75 |  0.786
   0.670 |    2.392 |      5.821 |    36.87 |  0.784
   0.680 |    2.451 |      5.856 |    36.99 |  0.782
   0.690 |    2.510 |      5.890 |    37.11 |  0.780
   0.700 |    2.569 |      5.922 |    37.23 |  0.778
   0.710 |    2.629 |      5.953 |    37.34 |  0.776
   0.720 |    2.688 |      5.983 |    37.46 |  0.773
   0.730 |    2.749 |      6.012 |    37.57 |  0.771
   0.740 |    2.809 |      6.040 |    37.69 |  0.769
   0.750 |    2.870 |      6.067 |    37.80 |  0.767
   0.760 |    2.931 |      6.093 |    37.91 |  0.765
   0.770 |    2.992 |      6.117 |    38.02 |  0.763
   0.780 |    3.053 |      6.141 |    38.13 |  0.761
   0.790 |    3.115 |      6.163 |    38.23 |  0.759
   0.800 |    3.177 |      6.185 |    38.34 |  0.757
   0.810 |    3.239 |      6.205 |    38.44 |  0.756
   0.820 |    3.301 |      6.225 |    38.55 |  0.754
   0.830 |    3.363 |      6.243 |    38.65 |  0.752
   0.840 |    3.426 |      6.261 |    38.75 |  0.750
   0.850 |    3.489 |      6.278 |    38.85 |  0.748
   0.860 |    3.552 |      6.293 |    38.95 |  0.746
   0.870 |    3.615 |      6.308 |    39.05 |  0.744
   0.880 |    3.678 |      6.322 |    39.15 |  0.743
   0.890 |    3.741 |      6.335 |    39.25 |  0.741
   0.900 |    3.805 |      6.347 |    39.34 |  0.739
   0.910 |    3.868 |      6.358 |    39.44 |  0.737
   0.920 |    3.932 |      6.369 |    39.53 |  0.736
   0.930 |    3.996 |      6.378 |    39.63 |  0.734
   0.940 |    4.060 |      6.387 |    39.72 |  0.732
   0.950 |    4.124 |      6.394 |    39.81 |  0.731
   0.960 |    4.188 |      6.401 |    39.90 |  0.729
   0.970 |    4.252 |      6.407 |    39.99 |  0.727
   0.980 |    4.316 |      6.413 |    40.08 |  0.726
   0.990 |    4.380 |      6.417 |    40.17 |  0.724
   1.000 |    4.444 |      6.421 |    40.26 |  0.723
   1.010 |    4.509 |      6.424 |    40.34 |  0.721
   1.020 |    4.573 |      6.426 |    40.43 |  0.720
   1.030 |    4.637 |      6.428 |    40.51 |  0.718
   1.040 |    4.701 |      6.428 |    40.60 |  0.716
   1.050 |    4.766 |      6.428 |    40.68 |  0.715
   1.060 |    4.830 |      6.428 |    40.76 |  0.713
   1.070 |    4.894 |      6.426 |    40.84 |  0.712
   1.080 |    4.958 |      6.424 |    40.92 |  0.710
   1.090 |    5.023 |      6.421 |    41.00 |  0.709
   1.100 |    5.087 |      6.418 |    41.08 |  0.708
   1.110 |    5.151 |      6.414 |    41.16 |  0.706
   1.120 |    5.215 |      6.409 |    41.24 |  0.705
   1.130 |    5.279 |      6.403 |    41.31 |  0.703
   1.140 |    5.343 |      6.397 |    41.39 |  0.702
   1.150 |    5.407 |      6.390 |    41.47 |  0.701
   1.160 |    5.471 |      6.383 |    41.54 |  0.699
   1.170 |    5.535 |      6.375 |    41.62 |  0.698
   1.180 |    5.598 |      6.366 |    41.69 |  0.697
   1.190 |    5.662 |      6.357 |    41.76 |  0.695
   1.200 |    5.725 |      6.347 |    41.83 |  0.694
   1.210 |    5.789 |      6.337 |    41.90 |  0.693
   1.220 |    5.852 |      6.326 |    41.97 |  0.691
   1.230 |    5.915 |      6.314 |    42.04 |  0.690
   1.240 |    5.978 |      6.302 |    42.11 |  0.689
   1.250 |    6.041 |      6.289 |    42.18 |  0.688
   1.260 |    6.104 |      6.276 |    42.25 |  0.686
   1.270 |    6.166 |      6.262 |    42.32 |  0.685
   1.280 |    6.229 |      6.248 |    42.38 |  0.684
   1.290 |    6.291 |      6.233 |    42.45 |  0.683
   1.300 |    6.353 |      6.218 |    42.52 |  0.682
   1.310 |    6.415 |      6.202 |    42.58 |  0.680
   1.320 |    6.477 |      6.186 |    42.65 |  0.679
   1.330 |    6.539 |      6.169 |    42.71 |  0.678
   1.340 |    6.600 |      6.151 |    42.77 |  0.677
   1.350 |    6.662 |      6.134 |    42.84 |  0.676
   1.360 |    6.723 |      6.115 |    42.90 |  0.675
   1.370 |    6.784 |      6.096 |    42.96 |  0.673
   1.380 |    6.845 |      6.077 |    43.02 |  0.672
   1.390 |    6.905 |      6.058 |    43.08 |  0.671
   1.400 |    6.966 |      6.038 |    43.14 |  0.670
   1.410 |    7.026 |      6.017 |    43.20 |  0.669
   1.420 |    7.086 |      5.996 |    43.26 |  0.668
   1.430 |    7.145 |      5.975 |    43.32 |  0.667
   1.440 |    7.205 |      5.953 |    43.37 |  0.666
   1.450 |    7.264 |      5.930 |    43.43 |  0.665
   1.460 |    7.323 |      5.908 |    43.49 |  0.664
   1.470 |    7.382 |      5.885 |    43.54 |  0.663
   1.480 |    7.441 |      5.861 |    43.60 |  0.662
   1.490 |    7.499 |      5.837 |    43.65 |  0.661
   1.500 |    7.557 |      5.813 |    43.71 |  0.660
   1.510 |    7.615 |      5.789 |    43.76 |  0.659
   1.520 |    7.673 |      5.764 |    43.81 |  0.658
   1.530 |    7.730 |      5.738 |    43.87 |  0.657
   1.540 |    7.787 |      5.713 |    43.92 |  0.656
   1.550 |    7.844 |      5.687 |    43.97 |  0.655
   1.560 |    7.901 |      5.660 |    44.02 |  0.654
   1.570 |    7.957 |      5.633 |    44.07 |  0.653
   1.580 |    8.013 |      5.606 |    44.13 |  0.652
   1.590 |    8.069 |      5.579 |    44.18 |  0.651
   1.600 |    8.124 |      5.551 |    44.23 |  0.650
   1.610 |    8.180 |      5.523 |    44.27 |  0.650
   1.620 |    8.235 |      5.495 |    44.32 |  0.649
   1.630 |    8.289 |      5.466 |    44.37 |  0.648
   1.640 |    8.344 |      5.437 |    44.42 |  0.647
   1.650 |    8.398 |      5.408 |    44.47 |  0.646
   1.660 |    8.452 |      5.378 |    44.51 |  0.645
   1.670 |    8.505 |      5.348 |    44.56 |  0.644
   1.680 |    8.558 |      5.318 |    44.61 |  0.643
   1.690 |    8.611 |      5.288 |    44.65 |  0.643
   1.700 |    8.664 |      5.257 |    44.70 |  0.642
   1.710 |    8.716 |      5.226 |    44.74 |  0.641
   1.720 |    8.768 |      5.194 |    44.79 |  0.640
   1.730 |    8.819 |      5.163 |    44.83 |  0.639
   1.740 |    8.871 |      5.131 |    44.88 |  0.639
   1.750 |    8.922 |      5.099 |    44.92 |  0.638
   1.760 |    8.972 |      5.067 |    44.96 |  0.637
   1.770 |    9.023 |      5.034 |    45.01 |  0.636
   1.780 |    9.073 |      5.001 |    45.05 |  0.635
   1.790 |    9.122 |      4.968 |    45.09 |  0.635
   1.800 |    9.172 |      4.935 |    45.13 |  0.634
   1.810 |    9.221 |      4.901 |    45.17 |  0.633
   1.820 |    9.270 |      4.867 |    45.21 |  0.632
   1.830 |    9.318 |      4.833 |    45.26 |  0.632
   1.840 |    9.366 |      4.799 |    45.30 |  0.631
   1.850 |    9.413 |      4.765 |    45.34 |  0.630
   1.860 |    9.461 |      4.730 |    45.37 |  0.630
   1.870 |    9.508 |      4.695 |    45.41 |  0.629
   1.880 |    9.554 |      4.660 |    45.45 |  0.628
   1.890 |    9.601 |      4.625 |    45.49 |  0.627
   1.900 |    9.646 |      4.589 |    45.53 |  0.627
   1.910 |    9.692 |      4.554 |    45.57 |  0.626
   1.920 |    9.737 |      4.518 |    45.60 |  0.625
   1.930 |    9.782 |      4.482 |    45.64 |  0.625
   1.940 |    9.826 |      4.446 |    45.68 |  0.624
   1.950 |    9.871 |      4.409 |    45.71 |  0.623
   1.960 |    9.914 |      4.373 |    45.75 |  0.623
   1.970 |    9.958 |      4.336 |    45.79 |  0.622
   1.980 |   10.001 |      4.299 |    45.82 |  0.621
   1.990 |   10.043 |      4.262 |    45.86 |  0.621
   2.000 |   10.086 |      4.224 |    45.89 |  0.620
   2.010 |   10.127 |      4.187 |    45.93 |  0.620
   2.020 |   10.169 |      4.149 |    45.96 |  0.619
   2.030 |   10.210 |      4.112 |    45.99 |  0.618
   2.040 |   10.251 |      4.074 |    46.03 |  0.618
   2.050 |   10.291 |      4.036 |    46.06 |  0.617
   2.060 |   10.331 |      3.997 |    46.09 |  0.616
   2.070 |   10.371 |      3.959 |    46.13 |  0.616
   2.080 |   10.410 |      3.921 |    46.16 |  0.615
   2.090 |   10.449 |      3.882 |    46.19 |  0.615
   2.100 |   10.487 |      3.843 |    46.22 |  0.614
   2.110 |   10.525 |      3.804 |    46.26 |  0.614
   2.120 |   10.563 |      3.765 |    46.29 |  0.613
   2.130 |   10.600 |      3.726 |    46.32 |  0.612
   2.140 |   10.637 |      3.687 |    46.35 |  0.612
   2.150 |   10.673 |      3.647 |    46.38 |  0.611
   2.160 |   10.709 |      3.608 |    46.41 |  0.611
   2.170 |   10.745 |      3.568 |    46.44 |  0.610
   2.180 |   10.780 |      3.528 |    46.47 |  0.610
   2.190 |   10.815 |      3.488 |    46.50 |  0.609
   2.200 |   10.850 |      3.448 |    46.53 |  0.609
   2.210 |   10.884 |      3.408 |    46.56 |  0.608
   2.220 |   10.918 |      3.368 |    46.59 |  0.608
   2.230 |   10.951 |      3.328 |    46.62 |  0.607
   2.240 |   10.984 |      3.287 |    46.64 |  0.606
   2.250 |   11.016 |      3.247 |    46.67 |  0.606
   2.260 |   11.048 |      3.206 |    46.70 |  0.605
   2.270 |   11.080 |      3.165 |    46.73 |  0.605
   2.280 |   11.111 |      3.125 |    46.75 |  0.604
   2.290 |   11.142 |      3.084 |    46.78 |  0.604
   2.300 |   11.172 |      3.043 |    46.81 |  0.603
   2.310 |   11.202 |      3.001 |    46.84 |  0.603
   2.320 |   11.232 |      2.960 |    46.86 |  0.603
   2.330 |   11.261 |      2.919 |    46.89 |  0.602
   2.340 |   11.290 |      2.878 |    46.91 |  0.602
   2.350 |   11.318 |      2.836 |    46.94 |  0.601
   2.360 |   11.346 |      2.795 |    46.97 |  0.601
   2.370 |   11.374 |      2.753 |    46.99 |  0.600
   2.380 |   11.401 |      2.711 |    47.02 |  0.600
   2.390 |   11.428 |      2.670 |    47.04 |  0.599
   2.400 |   11.454 |      2.628 |    47.07 |  0.599
   2.410 |   11.480 |      2.586 |    47.09 |  0.598
   2.420 |   11.505 |      2.544 |    47.11 |  0.598
   2.430 |   11.530 |      2.502 |    47.14 |  0.597
   2.440 |   11.555 |      2.460 |    47.16 |  0.597
   2.450 |   11.579 |      2.418 |    47.19 |  0.597
   2.460 |   11.603 |      2.376 |    47.21 |  0.596
   2.470 |   11.626 |      2.333 |    47.23 |  0.596
   2.480 |   11.649 |      2.291 |    47.26 |  0.595
   2.490 |   11.672 |      2.249 |    47.28 |  0.595
   2.500 |   11.694 |      2.206 |    47.30 |  0.595
   2.510 |   11.715 |      2.164 |    47.32 |  0.594
   2.520 |   11.736 |      2.121 |    47.35 |  0.594
   2.530 |   11.757 |      2.078 |    47.37 |  0.593
   2.540 |   11.778 |      2.036 |    47.39 |  0.593
   2.550 |   11.797 |      1.993 |    47.41 |  0.593
   2.560 |   11.817 |      1.950 |    47.43 |  0.592
   2.570 |   11.836 |      1.908 |    47.45 |  0.592
   2.580 |   11.855 |      1.865 |    47.48 |  0.591
   2.590 |   11.873 |      1.822 |    47.50 |  0.591
   2.600 |   11.891 |      1.779 |    47.52 |  0.591
   2.610 |   11.908 |      1.736 |    47.54 |  0.590
   2.620 |   11.925 |      1.693 |    47.56 |  0.590
   2.630 |   11.942 |      1.650 |    47.58 |  0.589
   2.640 |   11.958 |      1.607 |    47.60 |  0.589
   2.650 |   11.973 |      1.564 |    47.62 |  0.589
   2.660 |   11.988 |      1.521 |    47.64 |  0.588
   2.670 |   12.003 |      1.477 |    47.66 |  0.588
   2.680 |   12.018 |      1.434 |    47.68 |  0.588
   2.690 |   12.031 |      1.391 |    47.70 |  0.587
   2.700 |   12.045 |      1.348 |    47.72 |  0.587
   2.710 |   12.058 |      1.304 |    47.74 |  0.587
   2.720 |   12.071 |      1.261 |    47.75 |  0.586
   2.730 |   12.083 |      1.218 |    47.77 |  0.586
   2.740 |   12.094 |      1.174 |    47.79 |  0.586
   2.750 |   12.106 |      1.131 |    47.81 |  0.585
   2.760 |   12.117 |      1.087 |    47.83 |  0.585
   2.770 |   12.127 |      1.044 |    47.85 |  0.585
   2.780 |   12.137 |      1.000 |    47.86 |  0.584
   2.790 |   12.147 |      0.957 |    47.88 |  0.584
   2.800 |   12.156 |      0.913 |    47.90 |  0.584
   2.810 |   12.165 |      0.870 |    47.92 |  0.583
   2.820 |   12.173 |      0.826 |    47.93 |  0.583
   2.830 |   12.181 |      0.782 |    47.95 |  0.583
   2.840 |   12.188 |      0.739 |    47.97 |  0.582
   2.850 |   12.195 |      0.695 |    47.98 |  0.582
   2.860 |   12.201 |      0.652 |    48.00 |  0.582
   2.870 |   12.208 |      0.608 |    48.02 |  0.581
   2.880 |   12.213 |      0.564 |    48.03 |  0.581
   2.890 |   12.218 |      0.521 |    48.05 |  0.581
   2.900 |   12.223 |      0.477 |    48.07 |  0.581
   2.910 |   12.227 |      0.433 |    48.08 |  0.580
   2.920 |   12.231 |      0.389 |    48.10 |  0.580
   2.930 |   12.235 |      0.346 |    48.11 |  0.580
   2.940 |   12.238 |      0.302 |    48.13 |  0.579
   2.950 |   12.240 |      0.258 |    48.15 |  0.579
   2.960 |   12.243 |      0.214 |    48.16 |  0.579
   2.970 |   12.244 |      0.171 |    48.18 |  0.579
   2.980 |   12.246 |      0.127 |    48.19 |  0.578
   2.990 |   12.246 |      0.083 |    48.21 |  0.578
   3.000 |   12.247 |      0.039 |    48.22 |  0.578
   3.010 |   12.247 |     -0.005 |    48.24 |  0.578
   3.020 |   12.246 |     -0.048 |    48.25 |  0.577
   3.030 |   12.245 |     -0.092 |    48.27 |  0.577
   3.040 |   12.244 |     -0.136 |    48.28 |  0.577
   3.050 |   12.242 |     -0.180 |    48.29 |  0.576
   3.060 |   12.240 |     -0.224 |    48.31 |  0.576
   3.070 |   12.237 |     -0.268 |    48.32 |  0.576
   3.080 |   12.234 |     -0.311 |    48.34 |  0.576
   3.090 |   12.231 |     -0.355 |    48.35 |  0.575
   3.100 |   12.227 |     -0.399 |    48.36 |  0.575
   3.110 |   12.222 |     -0.443 |    48.38 |  0.575
   3.120 |   12.217 |     -0.487 |    48.39 |  0.575
   3.130 |   12.212 |     -0.531 |    48.40 |  0.574
   3.140 |   12.206 |     -0.574 |    48.42 |  0.574
   3.150 |   12.200 |     -0.618 |    48.43 |  0.574
   3.160 |   12.193 |     -0.662 |    48.44 |  0.574
   3.170 |   12.186 |     -0.706 |    48.46 |  0.574
   3.180 |   12.179 |     -0.750 |    48.47 |  0.573
   3.190 |   12.171 |     -0.794 |    48.48 |  0.573
   3.200 |   12.163 |     -0.837 |    48.49 |  0.573
   3.210 |   12.154 |     -0.881 |    48.51 |  0.573
   3.220 |   12.144 |     -0.925 |    48.52 |  0.572
   3.230 |   12.135 |     -0.969 |    48.53 |  0.572
   3.240 |   12.125 |     -1.013 |    48.54 |  0.572
   3.250 |   12.114 |     -1.057 |    48.56 |  0.572
   3.260 |   12.103 |     -1.100 |    48.57 |  0.571
   3.270 |   12.092 |     -1.144 |    48.58 |  0.571
   3.280 |   12.080 |     -1.188 |    48.59 |  0.571
   3.290 |   12.067 |     -1.232 |    48.60 |  0.571
   3.300 |   12.055 |     -1.275 |    48.62 |  0.571
   3.310 |   12.042 |     -1.319 |    48.63 |  0.570
   3.320 |   12.028 |     -1.363 |    48.64 |  0.570
   3.330 |   12.014 |     -1.407 |    48.65 |  0.570
   3.340 |   11.999 |     -1.450 |    48.66 |  0.570
   3.350 |   11.984 |     -1.494 |    48.67 |  0.570
   3.360 |   11.969 |     -1.538 |    48.68 |  0.569
   3.370 |   11.953 |     -1.582 |    48.69 |  0.569
   3.380 |   11.937 |     -1.625 |    48.70 |  0.569
   3.390 |   11.920 |     -1.669 |    48.72 |  0.569
   3.400 |   11.903 |     -1.713 |    48.73 |  0.569
   3.410 |   11.886 |     -1.756 |    48.74 |  0.568
   3.420 |   11.868 |     -1.800 |    48.75 |  0.568
   3.430 |   11.849 |     -1.844 |    48.76 |  0.568
   3.440 |   11.830 |     -1.887 |    48.77 |  0.568
   3.450 |   11.811 |     -1.931 |    48.78 |  0.568
