PHASE 7 - MASTER ANALYSIS LOG
Complete System Behavior — All Scenarios
=================================================================

SCENARIO: Ideal baseline
Final angle      : 91.401 deg
Final temperature: 25.0 C
Final performance: 1.000x
    Time |  Command |   Actual |    Error |   Velocity
   6.370 |   90.000 |   81.174 |    8.826 |      3.755
   6.380 |   90.000 |   81.212 |    8.788 |      3.739
   6.390 |   90.000 |   81.249 |    8.751 |      3.723
   6.400 |   90.000 |   81.286 |    8.714 |      3.707
   6.410 |   90.000 |   81.323 |    8.677 |      3.691
   6.420 |   90.000 |   81.360 |    8.640 |      3.675
   6.430 |   90.000 |   81.396 |    8.604 |      3.659
   6.440 |   90.000 |   81.433 |    8.567 |      3.644
   6.450 |   90.000 |   81.469 |    8.531 |      3.628
   6.460 |   90.000 |   81.505 |    8.495 |      3.613
   6.470 |   90.000 |   81.541 |    8.459 |      3.597
   6.480 |   90.000 |   81.577 |    8.423 |      3.582
   6.490 |   90.000 |   81.613 |    8.387 |      3.566
   6.500 |   90.000 |   81.648 |    8.352 |      3.551
   6.510 |   90.000 |   81.683 |    8.317 |      3.536
   6.520 |   90.000 |   81.719 |    8.281 |      3.521
   6.530 |   90.000 |   81.754 |    8.246 |      3.506
   6.540 |   90.000 |   81.789 |    8.211 |      3.491
   6.550 |   90.000 |   81.823 |    8.177 |      3.476
   6.560 |   90.000 |   81.858 |    8.142 |      3.461
   6.570 |   90.000 |   81.892 |    8.108 |      3.446
   6.580 |   90.000 |   81.927 |    8.073 |      3.432
   6.590 |   90.000 |   81.961 |    8.039 |      3.417
   6.600 |   90.000 |   81.995 |    8.005 |      3.402
   6.610 |   90.000 |   82.029 |    7.971 |      3.388
   6.620 |   90.000 |   82.063 |    7.937 |      3.373
   6.630 |   90.000 |   82.096 |    7.904 |      3.359
   6.640 |   90.000 |   82.130 |    7.870 |      3.345
   6.650 |   90.000 |   82.163 |    7.837 |      3.330
   6.660 |   90.000 |   82.196 |    7.804 |      3.316
   6.670 |   90.000 |   82.229 |    7.771 |      3.302
   6.680 |   90.000 |   82.262 |    7.738 |      3.288
   6.690 |   90.000 |   82.295 |    7.705 |      3.274
   6.700 |   90.000 |   82.327 |    7.673 |      3.260
   6.710 |   90.000 |   82.360 |    7.640 |      3.246
   6.720 |   90.000 |   82.392 |    7.608 |      3.232
   6.730 |   90.000 |   82.424 |    7.576 |      3.218
   6.740 |   90.000 |   82.456 |    7.544 |      3.205
   6.750 |   90.000 |   82.488 |    7.512 |      3.191
   6.760 |   90.000 |   82.520 |    7.480 |      3.177
   6.770 |   90.000 |   82.552 |    7.448 |      3.164
   6.780 |   90.000 |   82.583 |    7.417 |      3.150
   6.790 |   90.000 |   82.615 |    7.385 |      3.137
   6.800 |   90.000 |   82.646 |    7.354 |      3.123
   6.810 |   90.000 |   82.677 |    7.323 |      3.110
   6.820 |   90.000 |   82.708 |    7.292 |      3.097
   6.830 |   90.000 |   82.739 |    7.261 |      3.084
   6.840 |   90.000 |   82.769 |    7.231 |      3.071
   6.850 |   90.000 |   82.800 |    7.200 |      3.058
   6.860 |   90.000 |   82.830 |    7.170 |      3.044
   6.870 |   90.000 |   82.861 |    7.139 |      3.032
   6.880 |   90.000 |   82.891 |    7.109 |      3.019
   6.890 |   90.000 |   82.921 |    7.079 |      3.006
   6.900 |   90.000 |   82.951 |    7.049 |      2.993
   6.910 |   90.000 |   82.981 |    7.019 |      2.980
   6.920 |   90.000 |   83.010 |    6.990 |      2.968
   6.930 |   90.000 |   83.040 |    6.960 |      2.955
   6.940 |   90.000 |   83.069 |    6.931 |      2.942
   6.950 |   90.000 |   83.099 |    6.901 |      2.930
   6.960 |   90.000 |   83.128 |    6.872 |      2.917
   6.970 |   90.000 |   83.157 |    6.843 |      2.905
   6.980 |   90.000 |   83.186 |    6.814 |      2.893
   6.990 |   90.000 |   83.215 |    6.785 |      2.880
   7.000 |   90.000 |   83.243 |    6.757 |      2.868
   7.010 |   90.000 |   83.272 |    6.728 |      2.856
   7.020 |   90.000 |   83.300 |    6.700 |      2.844
   7.030 |   90.000 |   83.329 |    6.671 |      2.832
   7.040 |   90.000 |   83.357 |    6.643 |      2.820
   7.050 |   90.000 |   83.385 |    6.615 |      2.808
   7.060 |   90.000 |   83.413 |    6.587 |      2.796
   7.070 |   90.000 |   83.441 |    6.559 |      2.784
   7.080 |   90.000 |   83.468 |    6.532 |      2.772
   7.090 |   90.000 |   83.496 |    6.504 |      2.760
   7.100 |   90.000 |   83.523 |    6.477 |      2.748
   7.110 |   90.000 |   83.551 |    6.449 |      2.737
   7.120 |   90.000 |   83.578 |    6.422 |      2.725
   7.130 |   90.000 |   83.605 |    6.395 |      2.713
   7.140 |   90.000 |   83.632 |    6.368 |      2.702
   7.150 |   90.000 |   83.659 |    6.341 |      2.690
   7.160 |   90.000 |   83.686 |    6.314 |      2.679
   7.170 |   90.000 |   83.713 |    6.287 |      2.668
   7.180 |   90.000 |   83.739 |    6.261 |      2.656
   7.190 |   90.000 |   83.766 |    6.234 |      2.645
   7.200 |   90.000 |   83.792 |    6.208 |      2.634
   7.210 |   90.000 |   83.818 |    6.182 |      2.623
   7.220 |   90.000 |   83.844 |    6.156 |      2.611
   7.230 |   90.000 |   83.870 |    6.130 |      2.600
   7.240 |   90.000 |   83.896 |    6.104 |      2.589
   7.250 |   90.000 |   83.922 |    6.078 |      2.578
   7.260 |   90.000 |   83.948 |    6.052 |      2.567
   7.270 |   90.000 |   83.973 |    6.027 |      2.556
   7.280 |   90.000 |   83.999 |    6.001 |      2.546
   7.290 |   90.000 |   84.024 |    5.976 |      2.535
   7.300 |   90.000 |   84.049 |    5.951 |      2.524
   7.310 |   90.000 |   84.074 |    5.926 |      2.513
   7.320 |   90.000 |   84.099 |    5.901 |      2.503
   7.330 |   90.000 |   84.124 |    5.876 |      2.492
   7.340 |   90.000 |   84.149 |    5.851 |      2.481
   7.350 |   90.000 |   84.174 |    5.826 |      2.471
   7.360 |   90.000 |   84.198 |    5.802 |      2.460
   7.370 |   90.000 |   84.223 |    5.777 |      2.450
   7.380 |   90.000 |   84.247 |    5.753 |      2.440
   7.390 |   90.000 |   84.272 |    5.728 |      2.429
   7.400 |   90.000 |   84.296 |    5.704 |      2.419
   7.410 |   90.000 |   84.320 |    5.680 |      2.409
   7.420 |   90.000 |   84.344 |    5.656 |      2.398
   7.430 |   90.000 |   84.368 |    5.632 |      2.388
   7.440 |   90.000 |   84.392 |    5.608 |      2.378
   7.450 |   90.000 |   84.415 |    5.585 |      2.368
   7.460 |   90.000 |   84.439 |    5.561 |      2.358
   7.470 |   90.000 |   84.462 |    5.538 |      2.348
   7.480 |   90.000 |   84.486 |    5.514 |      2.338
   7.490 |   90.000 |   84.509 |    5.491 |      2.328
   7.500 |   90.000 |   84.532 |    5.468 |      2.318
   7.510 |   90.000 |   84.555 |    5.445 |      2.308
   7.520 |   90.000 |   84.578 |    5.422 |      2.299
   7.530 |   90.000 |   84.601 |    5.399 |      2.289
   7.540 |   90.000 |   84.624 |    5.376 |      2.279
   7.550 |   90.000 |   84.647 |    5.353 |      2.270
   7.560 |   90.000 |   84.669 |    5.331 |      2.260
   7.570 |   90.000 |   84.692 |    5.308 |      2.250
   7.580 |   90.000 |   84.714 |    5.286 |      2.241
   7.590 |   90.000 |   84.736 |    5.264 |      2.231
   7.600 |   90.000 |   84.759 |    5.241 |      2.222
   7.610 |   90.000 |   84.781 |    5.219 |      2.212
   7.620 |   90.000 |   84.803 |    5.197 |      2.203
   7.630 |   90.000 |   84.825 |    5.175 |      2.194
   7.640 |   90.000 |   84.847 |    5.153 |      2.184
   7.650 |   90.000 |   84.868 |    5.132 |      2.175
   7.660 |   90.000 |   84.890 |    5.110 |      2.166
   7.670 |   90.000 |   84.912 |    5.088 |      2.157
   7.680 |   90.000 |   84.933 |    5.067 |      2.148
   7.690 |   90.000 |   84.954 |    5.046 |      2.139
   7.700 |   90.000 |   84.976 |    5.024 |      2.130
   7.710 |   90.000 |   84.997 |    5.003 |      2.121
   7.720 |   90.000 |   85.018 |    4.982 |      2.112
   7.730 |   90.000 |   85.039 |    4.961 |      2.103
   7.740 |   90.000 |   85.060 |    4.940 |      2.094
   7.750 |   90.000 |   85.081 |    4.919 |      2.085
   7.760 |   90.000 |   85.102 |    4.898 |      2.076
   7.770 |   90.000 |   85.122 |    4.878 |      2.067
   7.780 |   90.000 |   85.143 |    4.857 |      2.058
   7.790 |   90.000 |   85.163 |    4.837 |      2.050
   7.800 |   90.000 |   85.184 |    4.816 |      2.041
   7.810 |   90.000 |   85.204 |    4.796 |      2.032
   7.820 |   90.000 |   85.224 |    4.776 |      2.024
   7.830 |   90.000 |   85.245 |    4.755 |      2.015
   7.840 |   90.000 |   85.265 |    4.735 |      2.007
   7.850 |   90.000 |   85.285 |    4.715 |      1.998
   7.860 |   90.000 |   85.304 |    4.696 |      1.990
   7.870 |   90.000 |   85.324 |    4.676 |      1.981
   7.880 |   90.000 |   85.344 |    4.656 |      1.973
   7.890 |   90.000 |   85.364 |    4.636 |      1.965
   7.900 |   90.000 |   85.383 |    4.617 |      1.956
   7.910 |   90.000 |   85.403 |    4.597 |      1.948
   7.920 |   90.000 |   85.422 |    4.578 |      1.940
   7.930 |   90.000 |   85.441 |    4.559 |      1.932
   7.940 |   90.000 |   85.461 |    4.539 |      1.923
   7.950 |   90.000 |   85.480 |    4.520 |      1.915
   7.960 |   90.000 |   85.499 |    4.501 |      1.907
   7.970 |   90.000 |   85.518 |    4.482 |      1.899
   7.980 |   90.000 |   85.537 |    4.463 |      1.891
   7.990 |   90.000 |   85.556 |    4.444 |      1.883
   8.000 |   90.000 |   85.574 |    4.426 |      1.875

SCENARIO: Medium load 1.5kg
Final angle      : 97.869 deg
Final temperature: 25.0 C
Final performance: 1.000x
    Time |  Command |   Actual |    Error |   Velocity
-------------------------------------------------------
   0.010 |   90.000 |    0.000 |   90.000 |      0.000
   0.020 |   90.000 |    0.001 |   89.999 |      0.043
   0.030 |   90.000 |    0.002 |   89.998 |      0.086
   0.040 |   90.000 |    0.003 |   89.997 |      0.129
   0.050 |   90.000 |    0.005 |   89.995 |      0.171
   0.060 |   90.000 |    0.007 |   89.993 |      0.214
   0.070 |   90.000 |    0.009 |   89.991 |      0.256
   0.080 |   90.000 |    0.012 |   89.988 |      0.299
   0.090 |   90.000 |    0.016 |   89.984 |      0.341
   0.100 |   90.000 |    0.020 |   89.980 |      0.383
   0.110 |   90.000 |    0.024 |   89.976 |      0.425
   0.120 |   90.000 |    0.029 |   89.971 |      0.467
   0.130 |   90.000 |    0.034 |   89.966 |      0.509
   0.140 |   90.000 |    0.039 |   89.961 |      0.551
   0.150 |   90.000 |    0.045 |   89.955 |      0.593
   0.160 |   90.000 |    0.051 |   89.949 |      0.635
   0.170 |   90.000 |    0.058 |   89.942 |      0.676
   0.180 |   90.000 |    0.065 |   89.935 |      0.718
   0.190 |   90.000 |    0.073 |   89.927 |      0.759
   0.200 |   90.000 |    0.081 |   89.919 |      0.800
   0.210 |   90.000 |    0.089 |   89.911 |      0.842
   0.220 |   90.000 |    0.098 |   89.902 |      0.883
   0.230 |   90.000 |    0.107 |   89.893 |      0.924
   0.240 |   90.000 |    0.117 |   89.883 |      0.965
   0.250 |   90.000 |    0.127 |   89.873 |      1.006
   0.260 |   90.000 |    0.138 |   89.862 |      1.046
   0.270 |   90.000 |    0.149 |   89.851 |      1.087
   0.280 |   90.000 |    0.160 |   89.840 |      1.128
   0.290 |   90.000 |    0.171 |   89.829 |      1.168
   0.300 |   90.000 |    0.184 |   89.816 |      1.209
   0.310 |   90.000 |    0.196 |   89.804 |      1.249
   0.320 |   90.000 |    0.209 |   89.791 |      1.289
   0.330 |   90.000 |    0.222 |   89.778 |      1.329
   0.340 |   90.000 |    0.236 |   89.764 |      1.369
   0.350 |   90.000 |    0.250 |   89.750 |      1.409
   0.360 |   90.000 |    0.265 |   89.735 |      1.449
   0.370 |   90.000 |    0.279 |   89.721 |      1.489
   0.380 |   90.000 |    0.295 |   89.705 |      1.529
   0.390 |   90.000 |    0.310 |   89.690 |      1.569
   0.400 |   90.000 |    0.326 |   89.674 |      1.608
   0.410 |   90.000 |    0.343 |   89.657 |      1.648
   0.420 |   90.000 |    0.360 |   89.640 |      1.687
   0.430 |   90.000 |    0.377 |   89.623 |      1.726
   0.440 |   90.000 |    0.395 |   89.605 |      1.766
   0.450 |   90.000 |    0.413 |   89.587 |      1.805
   0.460 |   90.000 |    0.431 |   89.569 |      1.844
   0.470 |   90.000 |    0.450 |   89.550 |      1.883
   0.480 |   90.000 |    0.469 |   89.531 |      1.922
   0.490 |   90.000 |    0.489 |   89.511 |      1.961
   0.500 |   90.000 |    0.509 |   89.491 |      1.999
   0.510 |   90.000 |    0.529 |   89.471 |      2.038
   0.520 |   90.000 |    0.550 |   89.450 |      2.076
   0.530 |   90.000 |    0.571 |   89.429 |      2.115
   0.540 |   90.000 |    0.593 |   89.407 |      2.153
   0.550 |   90.000 |    0.615 |   89.385 |      2.192
   0.560 |   90.000 |    0.637 |   89.363 |      2.230
   0.570 |   90.000 |    0.660 |   89.340 |      2.268
   0.580 |   90.000 |    0.683 |   89.317 |      2.306
   0.590 |   90.000 |    0.706 |   89.294 |      2.344
   0.600 |   90.000 |    0.730 |   89.270 |      2.382
   0.610 |   90.000 |    0.754 |   89.246 |      2.420
   0.620 |   90.000 |    0.779 |   89.221 |      2.458
   0.630 |   90.000 |    0.804 |   89.196 |      2.495
   0.640 |   90.000 |    0.829 |   89.171 |      2.533
   0.650 |   90.000 |    0.855 |   89.145 |      2.570
   0.660 |   90.000 |    0.881 |   89.119 |      2.608
   0.670 |   90.000 |    0.907 |   89.093 |      2.645
   0.680 |   90.000 |    0.934 |   89.066 |      2.683
   0.690 |   90.000 |    0.961 |   89.039 |      2.720
   0.700 |   90.000 |    0.989 |   89.011 |      2.757
   0.710 |   90.000 |    1.017 |   88.983 |      2.794
   0.720 |   90.000 |    1.045 |   88.955 |      2.831
   0.730 |   90.000 |    1.074 |   88.926 |      2.868
   0.740 |   90.000 |    1.103 |   88.897 |      2.905
   0.750 |   90.000 |    1.132 |   88.868 |      2.941
   0.760 |   90.000 |    1.162 |   88.838 |      2.978
   0.770 |   90.000 |    1.192 |   88.808 |      3.015
   0.780 |   90.000 |    1.223 |   88.777 |      3.051
   0.790 |   90.000 |    1.253 |   88.747 |      3.088
   0.800 |   90.000 |    1.285 |   88.715 |      3.124
   0.810 |   90.000 |    1.316 |   88.684 |      3.160
   0.820 |   90.000 |    1.348 |   88.652 |      3.196
   0.830 |   90.000 |    1.381 |   88.619 |      3.233
   0.840 |   90.000 |    1.413 |   88.587 |      3.269
   0.850 |   90.000 |    1.446 |   88.554 |      3.305
   0.860 |   90.000 |    1.480 |   88.520 |      3.341
   0.870 |   90.000 |    1.514 |   88.486 |      3.376
   0.880 |   90.000 |    1.548 |   88.452 |      3.412
   0.890 |   90.000 |    1.582 |   88.418 |      3.448
   0.900 |   90.000 |    1.617 |   88.383 |      3.484
   0.910 |   90.000 |    1.652 |   88.348 |      3.519
   0.920 |   90.000 |    1.688 |   88.312 |      3.555
   0.930 |   90.000 |    1.724 |   88.276 |      3.590
   0.940 |   90.000 |    1.760 |   88.240 |      3.625
   0.950 |   90.000 |    1.796 |   88.204 |      3.661
   0.960 |   90.000 |    1.833 |   88.167 |      3.696
   0.970 |   90.000 |    1.871 |   88.129 |      3.731
   0.980 |   90.000 |    1.908 |   88.092 |      3.766
   0.990 |   90.000 |    1.946 |   88.054 |      3.801
   1.000 |   90.000 |    1.985 |   88.015 |      3.836
   1.010 |   90.000 |    2.023 |   87.977 |      3.871
   1.020 |   90.000 |    2.063 |   87.937 |      3.906
   1.030 |   90.000 |    2.102 |   87.898 |      3.940
   1.040 |   90.000 |    2.142 |   87.858 |      3.975
   1.050 |   90.000 |    2.182 |   87.818 |      4.010
   1.060 |   90.000 |    2.222 |   87.778 |      4.044
   1.070 |   90.000 |    2.263 |   87.737 |      4.079
   1.080 |   90.000 |    2.304 |   87.696 |      4.113
   1.090 |   90.000 |    2.346 |   87.654 |      4.147
   1.100 |   90.000 |    2.387 |   87.613 |      4.182
   1.110 |   90.000 |    2.430 |   87.570 |      4.216
   1.120 |   90.000 |    2.472 |   87.528 |      4.250
   1.130 |   90.000 |    2.515 |   87.485 |      4.284
   1.140 |   90.000 |    2.558 |   87.442 |      4.318
   1.150 |   90.000 |    2.602 |   87.398 |      4.352
   1.160 |   90.000 |    2.645 |   87.355 |      4.386
   1.170 |   90.000 |    2.690 |   87.310 |      4.420
   1.180 |   90.000 |    2.734 |   87.266 |      4.454
   1.190 |   90.000 |    2.779 |   87.221 |      4.487
   1.200 |   90.000 |    2.824 |   87.176 |      4.521
   1.210 |   90.000 |    2.870 |   87.130 |      4.555
   1.220 |   90.000 |    2.916 |   87.084 |      4.588
   1.230 |   90.000 |    2.962 |   87.038 |      4.622
   1.240 |   90.000 |    3.008 |   86.992 |      4.655
   1.250 |   90.000 |    3.055 |   86.945 |      4.688
   1.260 |   90.000 |    3.103 |   86.897 |      4.722
   1.270 |   90.000 |    3.150 |   86.850 |      4.755
   1.280 |   90.000 |    3.198 |   86.802 |      4.788
   1.290 |   90.000 |    3.246 |   86.754 |      4.821
   1.300 |   90.000 |    3.295 |   86.705 |      4.854
   1.310 |   90.000 |    3.344 |   86.656 |      4.887
   1.320 |   90.000 |    3.393 |   86.607 |      4.920
   1.330 |   90.000 |    3.442 |   86.558 |      4.953
   1.340 |   90.000 |    3.492 |   86.508 |      4.986
   1.350 |   90.000 |    3.542 |   86.458 |      5.019
   1.360 |   90.000 |    3.593 |   86.407 |      5.051
   1.370 |   90.000 |    3.644 |   86.356 |      5.084
   1.380 |   90.000 |    3.695 |   86.305 |      5.117
   1.390 |   90.000 |    3.746 |   86.254 |      5.149
   1.400 |   90.000 |    3.798 |   86.202 |      5.182
   1.410 |   90.000 |    3.850 |   86.150 |      5.214
   1.420 |   90.000 |    3.903 |   86.097 |      5.247
   1.430 |   90.000 |    3.956 |   86.044 |      5.279
   1.440 |   90.000 |    4.009 |   85.991 |      5.312
   1.450 |   90.000 |    4.062 |   85.938 |      5.344
   1.460 |   90.000 |    4.116 |   85.884 |      5.376
   1.470 |   90.000 |    4.170 |   85.830 |      5.408
   1.480 |   90.000 |    4.224 |   85.776 |      5.440
   1.490 |   90.000 |    4.279 |   85.721 |      5.472
   1.500 |   90.000 |    4.334 |   85.666 |      5.504
   1.510 |   90.000 |    4.390 |   85.610 |      5.536
   1.520 |   90.000 |    4.445 |   85.555 |      5.568
   1.530 |   90.000 |    4.501 |   85.499 |      5.600
   1.540 |   90.000 |    4.558 |   85.442 |      5.632
   1.550 |   90.000 |    4.614 |   85.386 |      5.664
   1.560 |   90.000 |    4.671 |   85.329 |      5.696
   1.570 |   90.000 |    4.728 |   85.272 |      5.728
   1.580 |   90.000 |    4.786 |   85.214 |      5.759
